 x      300.00000000000000        873.00000000000000        1273.0000000000000        1673.0000000000000     
  -675.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -675.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -675.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -675.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -675.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -675.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -675.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -674.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -674.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -674.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -674.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -674.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -674.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -674.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -674.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -674.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -674.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -673.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -673.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -673.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -673.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -673.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -673.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -673.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -673.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -673.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -673.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -672.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -672.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -672.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -672.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -672.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -672.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -672.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -672.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -672.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -672.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -671.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -671.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -671.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -671.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -671.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -671.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -671.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -671.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -671.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -671.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -670.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -670.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -670.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -670.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -670.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -670.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -670.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -670.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -670.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -670.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -669.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -669.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -669.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -669.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -669.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -669.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -669.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -669.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -669.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -669.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -668.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -668.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -668.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -668.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -668.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -668.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -668.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -668.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -668.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -668.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -667.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -667.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -667.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -667.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -667.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -667.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -667.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -667.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -667.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -667.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -666.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -666.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -666.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -666.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -666.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -666.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -666.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -666.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -666.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -666.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -665.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -665.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -665.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -665.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -665.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -665.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -665.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -665.200  0.160803E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -665.100  0.220805E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -665.000  0.300352E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -664.900  0.404815E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -664.800  0.540744E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -664.700  0.716062E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -664.600  0.940283E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -664.500  0.122475E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -664.400  0.158291E-03  0.178279E-04  0.000000E+00  0.000000E+00  0.000000E+00
  -664.300  0.203064E-03  0.244238E-04  0.175842E-04  0.148860E-04  0.000000E+00
  -664.200  0.258655E-03  0.333027E-04  0.243055E-04  0.207252E-04  0.000000E+00
  -664.100  0.327245E-03  0.451997E-04  0.334422E-04  0.287221E-04  0.181699E-04
  -664.000  0.411373E-03  0.610650E-04  0.458008E-04  0.396185E-04  0.256356E-04
  -663.900  0.513987E-03  0.821183E-04  0.624307E-04  0.543861E-04  0.359785E-04
  -663.800  0.638493E-03  0.109912E-03  0.846863E-04  0.742876E-04  0.502171E-04
  -663.700  0.788810E-03  0.146408E-03  0.114300E-03  0.100949E-03  0.696891E-04
  -663.600  0.969417E-03  0.194058E-03  0.153468E-03  0.136445E-03  0.961344E-04
  -663.500  0.118540E-02  0.255905E-03  0.204949E-03  0.183397E-03  0.131795E-03
  -663.400  0.144251E-02  0.335685E-03  0.272173E-03  0.245087E-03  0.179530E-03
  -663.300  0.174714E-02  0.437946E-03  0.359368E-03  0.325588E-03  0.242951E-03
  -663.200  0.210642E-02  0.568167E-03  0.471695E-03  0.429898E-03  0.326582E-03
  -663.100  0.252812E-02  0.732901E-03  0.615402E-03  0.564108E-03  0.436031E-03
  -663.000  0.302073E-02  0.939909E-03  0.797983E-03  0.735573E-03  0.578199E-03
  -662.900  0.359340E-02  0.119832E-02  0.102837E-02  0.953111E-03  0.761516E-03
  -662.800  0.425595E-02  0.151882E-02  0.131714E-02  0.122722E-02  0.996206E-03
  -662.700  0.501887E-02  0.191383E-02  0.167674E-02  0.157037E-02  0.129461E-02
  -662.600  0.589341E-02  0.239777E-02  0.212181E-02  0.199724E-02  0.167157E-02
  -662.500  0.689173E-02  0.298738E-02  0.266950E-02  0.252520E-02  0.214487E-02
  -662.400  0.802711E-02  0.370207E-02  0.333992E-02  0.317467E-02  0.273581E-02
  -662.300  0.931438E-02  0.456446E-02  0.415672E-02  0.396979E-02  0.346986E-02
  -662.200  0.107704E-01  0.560102E-02  0.514774E-02  0.493909E-02  0.437754E-02
  -662.100  0.124150E-01  0.684287E-02  0.634594E-02  0.611644E-02  0.549544E-02
  -662.000  0.142715E-01  0.832687E-02  0.779045E-02  0.754214E-02  0.686743E-02
  -661.900  0.163684E-01  0.100968E-01  0.952789E-02  0.926429E-02  0.854620E-02
  -661.800  0.187402E-01  0.122049E-01  0.116140E-01  0.113404E-01  0.105949E-01
  -661.700  0.214291E-01  0.147135E-01  0.141152E-01  0.138391E-01  0.130893E-01
  -661.600  0.244866E-01  0.176972E-01  0.171109E-01  0.168424E-01  0.161198E-01
  -661.500  0.279747E-01  0.212447E-01  0.206954E-01  0.204477E-01  0.197935E-01
  -661.400  0.319680E-01  0.254608E-01  0.249801E-01  0.247698E-01  0.242372E-01
  -661.300  0.365542E-01  0.304686E-01  0.300956E-01  0.299435E-01  0.295990E-01
  -661.200  0.418353E-01  0.364112E-01  0.361934E-01  0.361247E-01  0.360501E-01
  -661.100  0.479282E-01  0.434527E-01  0.434472E-01  0.434923E-01  0.437866E-01
  -661.000  0.549637E-01  0.517786E-01  0.520530E-01  0.522481E-01  0.530295E-01
  -660.900  0.630863E-01  0.615954E-01  0.622290E-01  0.626166E-01  0.640237E-01
  -660.800  0.724512E-01  0.731285E-01  0.742132E-01  0.748423E-01  0.770362E-01
  -660.700  0.832219E-01  0.866186E-01  0.882596E-01  0.891864E-01  0.923516E-01
  -660.600  0.955649E-01  0.102316E+00  0.104633E+00  0.105921E+00  0.110266E+00
  -660.500  0.109645E+00  0.120475E+00  0.123600E+00  0.125321E+00  0.131078E+00
  -660.400  0.125616E+00  0.141341E+00  0.145422E+00  0.147653E+00  0.155077E+00
  -660.300  0.143617E+00  0.165141E+00  0.170338E+00  0.173165E+00  0.182533E+00
  -660.200  0.163758E+00  0.192070E+00  0.198556E+00  0.202070E+00  0.213677E+00
  -660.100  0.186113E+00  0.222278E+00  0.230234E+00  0.234530E+00  0.248684E+00
  -660.000  0.210710E+00  0.255850E+00  0.265464E+00  0.270641E+00  0.287659E+00
  -659.900  0.237518E+00  0.292793E+00  0.304256E+00  0.310414E+00  0.330612E+00
  -659.800  0.266443E+00  0.333021E+00  0.346523E+00  0.353761E+00  0.377449E+00
  -659.700  0.297315E+00  0.376344E+00  0.392066E+00  0.400477E+00  0.427948E+00
  -659.600  0.329889E+00  0.422454E+00  0.440566E+00  0.450236E+00  0.481755E+00
  -659.500  0.363837E+00  0.470927E+00  0.491576E+00  0.502580E+00  0.538376E+00
  -659.400  0.398756E+00  0.521215E+00  0.544524E+00  0.556925E+00  0.597176E+00
  -659.300  0.434169E+00  0.572660E+00  0.598720E+00  0.612560E+00  0.657388E+00
  -659.200  0.469536E+00  0.624505E+00  0.653367E+00  0.668671E+00  0.718130E+00
  -659.100  0.504273E+00  0.675910E+00  0.707586E+00  0.724354E+00  0.778429E+00
  -659.000  0.537762E+00  0.725984E+00  0.760439E+00  0.778650E+00  0.837249E+00
  -658.900  0.569380E+00  0.773812E+00  0.810965E+00  0.830574E+00  0.893531E+00
  -658.800  0.598516E+00  0.818490E+00  0.858215E+00  0.879152E+00  0.946229E+00
  -658.700  0.624597E+00  0.859160E+00  0.901288E+00  0.923462E+00  0.994358E+00
  -658.600  0.647112E+00  0.895046E+00  0.939368E+00  0.962670E+00  0.103703E+01
  -658.500  0.665630E+00  0.925481E+00  0.971760E+00  0.996065E+00  0.107349E+01
  -658.400  0.679818E+00  0.949941E+00  0.997914E+00  0.102309E+01  0.110316E+01
  -658.300  0.689457E+00  0.968057E+00  0.101744E+01  0.104334E+01  0.112562E+01
  -658.200  0.694442E+00  0.979628E+00  0.103014E+01  0.105662E+01  0.114068E+01
  -658.100  0.694792E+00  0.984627E+00  0.103598E+01  0.106290E+01  0.114832E+01
  -658.000  0.690638E+00  0.983187E+00  0.103511E+01  0.106233E+01  0.114873E+01
  -657.900  0.682220E+00  0.975592E+00  0.102782E+01  0.105521E+01  0.114223E+01
  -657.800  0.669865E+00  0.962255E+00  0.101453E+01  0.104198E+01  0.112930E+01
  -657.700  0.653976E+00  0.943687E+00  0.995794E+00  0.102319E+01  0.111053E+01
  -657.600  0.635004E+00  0.920474E+00  0.972201E+00  0.999447E+00  0.108655E+01
  -657.500  0.613435E+00  0.893241E+00  0.944400E+00  0.971408E+00  0.105806E+01
  -657.400  0.589758E+00  0.862629E+00  0.913047E+00  0.939735E+00  0.102572E+01
  -657.300  0.564455E+00  0.829266E+00  0.878782E+00  0.905074E+00  0.990189E+00
  -657.200  0.537978E+00  0.793746E+00  0.842211E+00  0.868033E+00  0.952072E+00
  -657.100  0.510737E+00  0.756616E+00  0.803885E+00  0.829166E+00  0.911912E+00
  -657.000  0.483094E+00  0.718363E+00  0.764299E+00  0.788963E+00  0.870182E+00
  -656.900  0.455353E+00  0.679413E+00  0.723880E+00  0.747854E+00  0.827290E+00
  -656.800  0.427763E+00  0.640130E+00  0.682994E+00  0.706202E+00  0.783584E+00
  -656.700  0.400521E+00  0.600819E+00  0.641953E+00  0.664318E+00  0.739357E+00
  -656.600  0.373775E+00  0.561738E+00  0.601019E+00  0.622466E+00  0.694867E+00
  -656.500  0.347639E+00  0.523103E+00  0.560417E+00  0.580875E+00  0.650342E+00
  -656.400  0.322192E+00  0.485100E+00  0.520348E+00  0.539749E+00  0.605998E+00
  -656.300  0.297496E+00  0.447896E+00  0.480991E+00  0.499276E+00  0.562047E+00
  -656.200  0.273603E+00  0.411641E+00  0.442518E+00  0.459639E+00  0.518703E+00
  -656.100  0.250558E+00  0.376482E+00  0.405096E+00  0.421016E+00  0.476187E+00
  -656.000  0.228408E+00  0.342557E+00  0.368890E+00  0.383585E+00  0.434726E+00
  -655.900  0.207202E+00  0.310004E+00  0.334060E+00  0.347523E+00  0.394551E+00
  -655.800  0.186996E+00  0.278954E+00  0.300764E+00  0.313001E+00  0.355891E+00
  -655.700  0.167845E+00  0.249530E+00  0.269148E+00  0.280181E+00  0.318966E+00
  -655.600  0.149806E+00  0.221842E+00  0.239346E+00  0.249211E+00  0.283978E+00
  -655.500  0.132934E+00  0.195984E+00  0.211472E+00  0.220216E+00  0.251103E+00
  -655.400  0.117271E+00  0.172028E+00  0.185614E+00  0.193296E+00  0.220484E+00
  -655.300  0.102853E+00  0.150018E+00  0.161830E+00  0.168519E+00  0.192225E+00
  -655.200  0.896966E-01  0.129973E+00  0.140149E+00  0.145917E+00  0.166387E+00
  -655.100  0.778043E-01  0.111880E+00  0.120563E+00  0.125489E+00  0.142989E+00
  -655.000  0.671594E-01  0.956999E-01  0.103035E+00  0.107199E+00  0.122005E+00
  -654.900  0.577275E-01  0.813644E-01  0.874957E-01  0.909789E-01  0.103370E+00
  -654.800  0.494585E-01  0.687833E-01  0.738507E-01  0.767312E-01  0.869829E-01
  -654.700  0.422882E-01  0.578467E-01  0.619836E-01  0.643366E-01  0.727153E-01
  -654.600  0.361415E-01  0.484308E-01  0.517619E-01  0.536582E-01  0.604154E-01
  -654.500  0.309360E-01  0.404025E-01  0.430426E-01  0.445475E-01  0.499165E-01
  -654.400  0.265852E-01  0.336249E-01  0.356781E-01  0.368511E-01  0.410447E-01
  -654.300  0.230017E-01  0.279616E-01  0.295208E-01  0.304150E-01  0.336241E-01
  -654.200  0.201005E-01  0.232810E-01  0.244280E-01  0.250903E-01  0.274837E-01
  -654.100  0.178012E-01  0.194599E-01  0.202656E-01  0.207368E-01  0.224615E-01
  -654.000  0.160302E-01  0.163856E-01  0.169110E-01  0.172263E-01  0.184088E-01
  -653.900  0.147226E-01  0.139587E-01  0.142557E-01  0.144448E-01  0.151930E-01
  -653.800  0.138228E-01  0.120946E-01  0.122068E-01  0.122949E-01  0.126997E-01
  -653.700  0.132866E-01  0.107246E-01  0.106887E-01  0.106969E-01  0.108350E-01
  -653.600  0.130818E-01  0.979732E-02  0.964405E-02  0.959023E-02  0.952627E-02
  -653.500  0.131897E-01  0.927987E-02  0.903545E-02  0.893472E-02  0.872370E-02
  -653.400  0.136067E-01  0.915959E-02  0.884667E-02  0.871212E-02  0.840172E-02
  -653.300  0.143468E-01  0.944597E-02  0.908468E-02  0.892790E-02  0.856060E-02
  -653.200  0.154444E-01  0.101732E-01  0.978206E-02  0.961374E-02  0.922855E-02
  -653.100  0.169581E-01  0.114035E-01  0.110002E-01  0.108304E-01  0.104643E-01
  -653.000  0.189755E-01  0.132312E-01  0.128330E-01  0.126716E-01  0.123605E-01
  -652.900  0.216191E-01  0.157875E-01  0.154116E-01  0.152683E-01  0.150473E-01
  -652.800  0.250528E-01  0.192462E-01  0.189098E-01  0.187940E-01  0.186971E-01
  -652.700  0.294899E-01  0.238301E-01  0.235496E-01  0.234705E-01  0.235296E-01
  -652.600  0.352011E-01  0.298179E-01  0.296087E-01  0.295742E-01  0.298175E-01
  -652.500  0.425244E-01  0.375517E-01  0.374268E-01  0.374435E-01  0.378925E-01
  -652.400  0.518737E-01  0.474451E-01  0.474135E-01  0.474854E-01  0.481522E-01
  -652.300  0.637484E-01  0.599907E-01  0.600559E-01  0.601838E-01  0.610672E-01
  -652.200  0.787427E-01  0.757678E-01  0.759261E-01  0.761062E-01  0.771875E-01
  -652.100  0.975537E-01  0.954501E-01  0.956883E-01  0.959112E-01  0.971509E-01
  -652.000  0.120988E+00  0.119812E+00  0.120106E+00  0.120355E+00  0.121689E+00
  -651.900  0.149970E+00  0.149732E+00  0.150045E+00  0.150299E+00  0.151635E+00
  -651.800  0.185541E+00  0.186202E+00  0.186484E+00  0.186709E+00  0.187927E+00
  -651.700  0.228866E+00  0.230321E+00  0.230507E+00  0.230666E+00  0.231615E+00
  -651.600  0.281228E+00  0.283300E+00  0.283312E+00  0.283356E+00  0.283859E+00
  -651.500  0.344026E+00  0.346453E+00  0.346198E+00  0.346074E+00  0.345929E+00
  -651.400  0.418761E+00  0.421185E+00  0.420559E+00  0.420206E+00  0.419191E+00
  -651.300  0.507017E+00  0.508976E+00  0.507865E+00  0.507217E+00  0.505094E+00
  -651.200  0.610439E+00  0.611351E+00  0.609629E+00  0.608617E+00  0.605139E+00
  -651.100  0.730686E+00  0.729837E+00  0.727373E+00  0.725925E+00  0.720843E+00
  -651.000  0.869384E+00  0.865916E+00  0.862570E+00  0.860610E+00  0.853676E+00
  -650.900  0.102805E+01  0.102095E+01  0.101657E+01  0.101403E+01  0.100500E+01
  -650.800  0.120801E+01  0.119609E+01  0.119054E+01  0.118733E+01  0.117596E+01
  -650.700  0.141027E+01  0.139221E+01  0.138531E+01  0.138135E+01  0.136741E+01
  -650.600  0.163545E+01  0.160974E+01  0.160133E+01  0.159654E+01  0.157980E+01
  -650.500  0.188360E+01  0.184860E+01  0.183849E+01  0.183280E+01  0.181303E+01
  -650.400  0.215406E+01  0.210806E+01  0.209608E+01  0.208939E+01  0.206635E+01
  -650.300  0.244541E+01  0.238665E+01  0.237260E+01  0.236484E+01  0.233830E+01
  -650.200  0.275529E+01  0.268208E+01  0.266578E+01  0.265684E+01  0.262657E+01
  -650.100  0.308037E+01  0.299118E+01  0.297244E+01  0.296225E+01  0.292803E+01
  -650.000  0.341635E+01  0.330992E+01  0.328859E+01  0.327706E+01  0.323870E+01
  -649.900  0.375794E+01  0.363345E+01  0.360942E+01  0.359650E+01  0.355383E+01
