 x      300.00000000000000        1000.0000000000000     
  -676.700  0.000000E+00  0.000000E+00  0.000000E+00
  -676.600  0.000000E+00  0.000000E+00  0.000000E+00
  -676.500  0.000000E+00  0.000000E+00  0.000000E+00
  -676.400  0.000000E+00  0.000000E+00  0.000000E+00
  -676.300  0.000000E+00  0.000000E+00  0.000000E+00
  -676.200  0.000000E+00  0.000000E+00  0.000000E+00
  -676.100  0.000000E+00  0.000000E+00  0.000000E+00
  -676.000  0.000000E+00  0.000000E+00  0.000000E+00
  -675.900  0.000000E+00  0.000000E+00  0.000000E+00
  -675.800  0.000000E+00  0.000000E+00  0.000000E+00
  -675.700  0.000000E+00  0.000000E+00  0.000000E+00
  -675.600  0.000000E+00  0.000000E+00  0.000000E+00
  -675.500  0.000000E+00  0.000000E+00  0.000000E+00
  -675.400  0.000000E+00  0.000000E+00  0.000000E+00
  -675.300  0.000000E+00  0.000000E+00  0.000000E+00
  -675.200  0.000000E+00  0.000000E+00  0.000000E+00
  -675.100  0.000000E+00  0.000000E+00  0.000000E+00
  -675.000  0.000000E+00  0.000000E+00  0.000000E+00
  -674.900  0.000000E+00  0.000000E+00  0.000000E+00
  -674.800  0.000000E+00  0.000000E+00  0.000000E+00
  -674.700  0.000000E+00  0.000000E+00  0.000000E+00
  -674.600  0.000000E+00  0.000000E+00  0.000000E+00
  -674.500  0.000000E+00  0.000000E+00  0.000000E+00
  -674.400  0.000000E+00  0.000000E+00  0.000000E+00
  -674.300  0.000000E+00  0.000000E+00  0.000000E+00
  -674.200  0.000000E+00  0.000000E+00  0.000000E+00
  -674.100  0.000000E+00  0.000000E+00  0.000000E+00
  -674.000  0.000000E+00  0.000000E+00  0.000000E+00
  -673.900  0.000000E+00  0.000000E+00  0.000000E+00
  -673.800  0.000000E+00  0.000000E+00  0.000000E+00
  -673.700  0.000000E+00  0.000000E+00  0.000000E+00
  -673.600  0.000000E+00  0.000000E+00  0.000000E+00
  -673.500  0.000000E+00  0.000000E+00  0.000000E+00
  -673.400  0.000000E+00  0.000000E+00  0.000000E+00
  -673.300  0.000000E+00  0.000000E+00  0.000000E+00
  -673.200  0.000000E+00  0.000000E+00  0.000000E+00
  -673.100  0.000000E+00  0.000000E+00  0.000000E+00
  -673.000  0.000000E+00  0.000000E+00  0.000000E+00
  -672.900  0.000000E+00  0.000000E+00  0.000000E+00
  -672.800  0.000000E+00  0.000000E+00  0.000000E+00
  -672.700  0.000000E+00  0.000000E+00  0.000000E+00
  -672.600  0.000000E+00  0.000000E+00  0.000000E+00
  -672.500  0.000000E+00  0.000000E+00  0.000000E+00
  -672.400  0.000000E+00  0.000000E+00  0.000000E+00
  -672.300  0.000000E+00  0.000000E+00  0.000000E+00
  -672.200  0.000000E+00  0.000000E+00  0.000000E+00
  -672.100  0.000000E+00  0.000000E+00  0.000000E+00
  -672.000  0.000000E+00  0.000000E+00  0.000000E+00
  -671.900  0.000000E+00  0.000000E+00  0.000000E+00
  -671.800  0.000000E+00  0.000000E+00  0.000000E+00
  -671.700  0.000000E+00  0.000000E+00  0.000000E+00
  -671.600  0.000000E+00  0.000000E+00  0.000000E+00
  -671.500  0.000000E+00  0.000000E+00  0.000000E+00
  -671.400  0.000000E+00  0.000000E+00  0.000000E+00
  -671.300  0.000000E+00  0.000000E+00  0.000000E+00
  -671.200  0.000000E+00  0.000000E+00  0.000000E+00
  -671.100  0.000000E+00  0.000000E+00  0.000000E+00
  -671.000  0.000000E+00  0.000000E+00  0.000000E+00
  -670.900  0.000000E+00  0.000000E+00  0.000000E+00
  -670.800  0.000000E+00  0.000000E+00  0.000000E+00
  -670.700  0.000000E+00  0.000000E+00  0.000000E+00
  -670.600  0.000000E+00  0.000000E+00  0.000000E+00
  -670.500  0.000000E+00  0.000000E+00  0.000000E+00
  -670.400  0.000000E+00  0.000000E+00  0.000000E+00
  -670.300  0.000000E+00  0.000000E+00  0.000000E+00
  -670.200  0.000000E+00  0.000000E+00  0.000000E+00
  -670.100  0.000000E+00  0.000000E+00  0.000000E+00
  -670.000  0.000000E+00  0.000000E+00  0.000000E+00
  -669.900  0.000000E+00  0.000000E+00  0.000000E+00
  -669.800  0.000000E+00  0.000000E+00  0.000000E+00
  -669.700  0.000000E+00  0.000000E+00  0.000000E+00
  -669.600  0.000000E+00  0.000000E+00  0.000000E+00
  -669.500  0.000000E+00  0.000000E+00  0.000000E+00
  -669.400  0.000000E+00  0.000000E+00  0.000000E+00
  -669.300  0.000000E+00  0.000000E+00  0.000000E+00
  -669.200  0.000000E+00  0.000000E+00  0.000000E+00
  -669.100  0.000000E+00  0.000000E+00  0.000000E+00
  -669.000  0.000000E+00  0.000000E+00  0.000000E+00
  -668.900  0.000000E+00  0.000000E+00  0.000000E+00
  -668.800  0.000000E+00  0.000000E+00  0.000000E+00
  -668.700  0.000000E+00  0.000000E+00  0.000000E+00
  -668.600  0.000000E+00  0.000000E+00  0.000000E+00
  -668.500  0.000000E+00  0.000000E+00  0.000000E+00
  -668.400  0.000000E+00  0.000000E+00  0.000000E+00
  -668.300  0.000000E+00  0.000000E+00  0.000000E+00
  -668.200  0.000000E+00  0.000000E+00  0.000000E+00
  -668.100  0.000000E+00  0.000000E+00  0.000000E+00
  -668.000  0.000000E+00  0.000000E+00  0.000000E+00
  -667.900  0.000000E+00  0.000000E+00  0.000000E+00
  -667.800  0.000000E+00  0.000000E+00  0.000000E+00
  -667.700  0.000000E+00  0.000000E+00  0.000000E+00
  -667.600  0.000000E+00  0.000000E+00  0.000000E+00
  -667.500  0.000000E+00  0.000000E+00  0.000000E+00
  -667.400  0.000000E+00  0.000000E+00  0.000000E+00
  -667.300  0.000000E+00  0.000000E+00  0.000000E+00
  -667.200  0.000000E+00  0.000000E+00  0.000000E+00
  -667.100  0.000000E+00  0.000000E+00  0.000000E+00
  -667.000  0.000000E+00  0.000000E+00  0.000000E+00
  -666.900  0.000000E+00  0.000000E+00  0.000000E+00
  -666.800  0.815081E-05  0.000000E+00  0.000000E+00
  -666.700  0.123223E-04  0.953383E-05  0.000000E+00
  -666.600  0.184728E-04  0.143328E-04  0.110469E-04
  -666.500  0.274622E-04  0.213739E-04  0.165406E-04
  -666.400  0.404844E-04  0.316167E-04  0.245700E-04
  -666.300  0.591786E-04  0.463877E-04  0.362052E-04
  -666.200  0.857683E-04  0.674997E-04  0.529177E-04
  -666.100  0.123231E-03  0.973999E-04  0.767071E-04
  -666.000  0.175502E-03  0.139351E-03  0.110258E-03
  -665.900  0.247711E-03  0.197645E-03  0.157128E-03
  -665.800  0.346445E-03  0.277853E-03  0.221971E-03
  -665.700  0.480042E-03  0.387105E-03  0.310792E-03
  -665.600  0.658884E-03  0.534390E-03  0.431230E-03
  -665.500  0.895692E-03  0.730879E-03  0.592872E-03
  -665.400  0.120578E-02  0.990238E-03  0.807572E-03
  -665.300  0.160729E-02  0.132892E-02  0.108977E-02
  -665.200  0.212124E-02  0.176645E-02  0.145683E-02
  -665.100  0.277162E-02  0.232555E-02  0.192925E-02
  -665.000  0.358515E-02  0.303234E-02  0.253098E-02
  -664.900  0.459100E-02  0.391623E-02  0.328949E-02
  -664.800  0.582030E-02  0.500989E-02  0.423593E-02
  -664.700  0.730538E-02  0.634894E-02  0.540504E-02
  -664.600  0.907897E-02  0.797159E-02  0.683510E-02
  -664.500  0.111731E-01  0.991815E-02  0.856771E-02
  -664.400  0.136182E-01  0.122305E-01  0.106475E-01
  -664.300  0.164417E-01  0.149514E-01  0.131219E-01
  -664.200  0.196669E-01  0.181238E-01  0.160405E-01
  -664.100  0.233125E-01  0.217905E-01  0.194548E-01
  -664.000  0.273910E-01  0.259929E-01  0.234179E-01
  -663.900  0.319087E-01  0.307713E-01  0.279838E-01
  -663.800  0.368652E-01  0.361636E-01  0.332067E-01
  -663.700  0.422530E-01  0.422052E-01  0.391410E-01
  -663.600  0.480580E-01  0.489284E-01  0.458400E-01
  -663.500  0.542599E-01  0.563616E-01  0.533554E-01
  -663.400  0.608325E-01  0.645293E-01  0.617363E-01
  -663.300  0.677443E-01  0.734503E-01  0.710279E-01
  -663.200  0.749597E-01  0.831379E-01  0.812699E-01
  -663.100  0.824392E-01  0.935978E-01  0.924954E-01
  -663.000  0.901409E-01  0.104828E+00  0.104729E+00
  -662.900  0.980206E-01  0.116816E+00  0.117983E+00
  -662.800  0.106033E+00  0.129542E+00  0.132261E+00
  -662.700  0.114135E+00  0.142971E+00  0.147550E+00
  -662.600  0.122281E+00  0.157062E+00  0.163823E+00
  -662.500  0.130433E+00  0.171759E+00  0.181039E+00
  -662.400  0.138556E+00  0.187000E+00  0.199140E+00
  -662.300  0.146622E+00  0.202716E+00  0.218056E+00
  -662.200  0.154614E+00  0.218830E+00  0.237702E+00
  -662.100  0.162526E+00  0.235267E+00  0.257986E+00
  -662.000  0.170368E+00  0.251955E+00  0.278808E+00
  -661.900  0.178166E+00  0.268826E+00  0.300067E+00
  -661.800  0.185964E+00  0.285827E+00  0.321661E+00
  -661.700  0.193825E+00  0.302917E+00  0.343498E+00
  -661.600  0.201831E+00  0.320075E+00  0.365494E+00
  -661.500  0.210079E+00  0.337298E+00  0.387580E+00
  -661.400  0.218680E+00  0.354607E+00  0.409705E+00
  -661.300  0.227752E+00  0.372041E+00  0.431838E+00
  -661.200  0.237416E+00  0.389658E+00  0.453968E+00
  -661.100  0.247787E+00  0.407530E+00  0.476105E+00
  -661.000  0.258967E+00  0.425739E+00  0.498276E+00
  -660.900  0.271036E+00  0.444370E+00  0.520526E+00
  -660.800  0.284046E+00  0.463502E+00  0.542911E+00
  -660.700  0.298012E+00  0.483204E+00  0.565489E+00
  -660.600  0.312905E+00  0.503522E+00  0.588320E+00
  -660.500  0.328655E+00  0.524478E+00  0.611455E+00
  -660.400  0.345142E+00  0.546057E+00  0.634926E+00
  -660.300  0.362202E+00  0.568205E+00  0.658744E+00
  -660.200  0.379633E+00  0.590826E+00  0.682885E+00
  -660.100  0.397197E+00  0.613781E+00  0.707293E+00
  -660.000  0.414631E+00  0.636886E+00  0.731866E+00
  -659.900  0.431659E+00  0.659916E+00  0.756459E+00
  -659.800  0.447998E+00  0.682614E+00  0.780885E+00
  -659.700  0.463377E+00  0.704692E+00  0.804910E+00
  -659.600  0.477541E+00  0.725842E+00  0.828263E+00
  -659.500  0.490266E+00  0.745750E+00  0.850643E+00
  -659.400  0.501364E+00  0.764101E+00  0.871723E+00
  -659.300  0.510689E+00  0.780592E+00  0.891164E+00
  -659.200  0.518143E+00  0.794943E+00  0.908626E+00
  -659.100  0.523678E+00  0.806910E+00  0.923783E+00
  -659.000  0.527293E+00  0.816288E+00  0.936333E+00
  -658.900  0.529033E+00  0.822926E+00  0.946011E+00
  -658.800  0.528981E+00  0.826725E+00  0.952604E+00
  -658.700  0.527261E+00  0.827648E+00  0.955958E+00
  -658.600  0.524021E+00  0.825719E+00  0.955987E+00
  -658.500  0.519432E+00  0.821022E+00  0.952678E+00
  -658.400  0.513679E+00  0.813698E+00  0.946092E+00
  -658.300  0.506954E+00  0.803941E+00  0.936365E+00
  -658.200  0.499449E+00  0.791987E+00  0.923701E+00
  -658.100  0.491346E+00  0.778109E+00  0.908367E+00
  -658.000  0.482817E+00  0.762607E+00  0.890680E+00
  -657.900  0.474017E+00  0.745792E+00  0.870995E+00
  -657.800  0.465076E+00  0.727979E+00  0.849693E+00
  -657.700  0.456103E+00  0.709476E+00  0.827163E+00
  -657.600  0.447180E+00  0.690572E+00  0.803792E+00
  -657.500  0.438361E+00  0.671531E+00  0.779947E+00
  -657.400  0.429676E+00  0.652581E+00  0.755963E+00
  -657.300  0.421129E+00  0.633913E+00  0.732138E+00
  -657.200  0.412705E+00  0.615674E+00  0.708722E+00
  -657.100  0.404368E+00  0.597971E+00  0.685913E+00
  -657.000  0.396072E+00  0.580868E+00  0.663855E+00
  -656.900  0.387760E+00  0.564391E+00  0.642642E+00
  -656.800  0.379373E+00  0.548534E+00  0.622320E+00
  -656.700  0.370854E+00  0.533261E+00  0.602893E+00
  -656.600  0.362154E+00  0.518517E+00  0.584330E+00
  -656.500  0.353233E+00  0.504234E+00  0.566574E+00
  -656.400  0.344071E+00  0.490336E+00  0.549552E+00
  -656.300  0.334664E+00  0.476751E+00  0.533181E+00
  -656.200  0.325032E+00  0.463411E+00  0.517381E+00
  -656.100  0.315215E+00  0.450263E+00  0.502077E+00
  -656.000  0.305276E+00  0.437273E+00  0.487207E+00
  -655.900  0.295300E+00  0.424423E+00  0.472730E+00
  -655.800  0.285387E+00  0.411722E+00  0.458622E+00
  -655.700  0.275654E+00  0.399196E+00  0.444882E+00
  -655.600  0.266229E+00  0.386897E+00  0.431528E+00
  -655.500  0.257243E+00  0.374890E+00  0.418598E+00
  -655.400  0.248826E+00  0.363257E+00  0.406142E+00
  -655.300  0.241102E+00  0.352090E+00  0.394219E+00
  -655.200  0.234183E+00  0.341484E+00  0.382894E+00
  -655.100  0.228163E+00  0.331533E+00  0.372230E+00
  -655.000  0.223112E+00  0.322325E+00  0.362284E+00
  -654.900  0.219077E+00  0.313935E+00  0.353102E+00
  -654.800  0.216075E+00  0.306426E+00  0.344718E+00
  -654.700  0.214091E+00  0.299839E+00  0.337148E+00
  -654.600  0.213085E+00  0.294194E+00  0.330393E+00
  -654.500  0.212985E+00  0.289491E+00  0.324437E+00
  -654.400  0.213695E+00  0.285706E+00  0.319249E+00
  -654.300  0.215096E+00  0.282796E+00  0.314784E+00
  -654.200  0.217051E+00  0.280698E+00  0.310986E+00
  -654.100  0.219412E+00  0.279331E+00  0.307793E+00
  -654.000  0.222021E+00  0.278603E+00  0.305136E+00
  -653.900  0.224718E+00  0.278411E+00  0.302944E+00
  -653.800  0.227348E+00  0.278643E+00  0.301145E+00
  -653.700  0.229761E+00  0.279184E+00  0.299667E+00
  -653.600  0.231822E+00  0.279918E+00  0.298440E+00
  -653.500  0.233412E+00  0.280732E+00  0.297395E+00
  -653.400  0.234431E+00  0.281517E+00  0.296466E+00
  -653.300  0.234806E+00  0.282168E+00  0.295585E+00
  -653.200  0.234488E+00  0.282594E+00  0.294690E+00
  -653.100  0.233456E+00  0.282713E+00  0.293718E+00
  -653.000  0.231721E+00  0.282456E+00  0.292609E+00
  -652.900  0.229322E+00  0.281771E+00  0.291304E+00
  -652.800  0.226330E+00  0.280624E+00  0.289752E+00
  -652.700  0.222846E+00  0.278995E+00  0.287906E+00
  -652.600  0.219001E+00  0.276889E+00  0.285726E+00
  -652.500  0.214951E+00  0.274327E+00  0.283186E+00
  -652.400  0.210879E+00  0.271353E+00  0.280267E+00
  -652.300  0.206992E+00  0.268030E+00  0.276969E+00
  -652.200  0.203512E+00  0.264442E+00  0.273307E+00
  -652.100  0.200681E+00  0.260693E+00  0.269313E+00
  -652.000  0.198750E+00  0.256905E+00  0.265038E+00
  -651.900  0.197979E+00  0.253217E+00  0.260553E+00
  -651.800  0.198631E+00  0.249783E+00  0.255950E+00
  -651.700  0.200964E+00  0.246770E+00  0.251339E+00
  -651.600  0.205229E+00  0.244357E+00  0.246848E+00
  -651.500  0.211662E+00  0.242727E+00  0.242623E+00
  -651.400  0.220477E+00  0.242067E+00  0.238821E+00
  -651.300  0.231857E+00  0.242563E+00  0.235609E+00
  -651.200  0.245947E+00  0.244391E+00  0.233158E+00
  -651.100  0.262849E+00  0.247713E+00  0.231639E+00
  -651.000  0.282606E+00  0.252667E+00  0.231213E+00
  -650.900  0.305202E+00  0.259364E+00  0.232024E+00
  -650.800  0.330550E+00  0.267875E+00  0.234196E+00
  -650.700  0.358488E+00  0.278226E+00  0.237818E+00
  -650.600  0.388778E+00  0.290394E+00  0.242944E+00
  -650.500  0.421101E+00  0.304299E+00  0.249583E+00
  -650.400  0.455066E+00  0.319803E+00  0.257696E+00
  -650.300  0.490211E+00  0.336711E+00  0.267195E+00
  -650.200  0.526017E+00  0.354774E+00  0.277941E+00
  -650.100  0.561919E+00  0.373696E+00  0.289749E+00
  -650.000  0.597327E+00  0.393139E+00  0.302394E+00
  -649.900  0.631641E+00  0.412742E+00  0.315616E+00
  -649.800  0.664277E+00  0.432126E+00  0.329134E+00
  -649.700  0.694683E+00  0.450915E+00  0.342652E+00
  -649.600  0.722362E+00  0.468749E+00  0.355875E+00
  -649.500  0.746889E+00  0.485297E+00  0.368521E+00
  -649.400  0.767925E+00  0.500270E+00  0.380328E+00
  -649.300  0.785223E+00  0.513429E+00  0.391066E+00
  -649.200  0.798637E+00  0.524594E+00  0.400547E+00
  -649.100  0.808114E+00  0.533644E+00  0.408622E+00
  -649.000  0.813692E+00  0.540520E+00  0.415193E+00
  -648.900  0.815486E+00  0.545217E+00  0.420203E+00
  -648.800  0.813676E+00  0.547778E+00  0.423637E+00
  -648.700  0.808485E+00  0.548286E+00  0.425518E+00
  -648.600  0.800165E+00  0.546851E+00  0.425897E+00
  -648.500  0.788983E+00  0.543602E+00  0.424846E+00
  -648.400  0.775200E+00  0.538672E+00  0.422449E+00
  -648.300  0.759064E+00  0.532194E+00  0.418795E+00
  -648.200  0.740800E+00  0.524286E+00  0.413974E+00
  -648.100  0.720610E+00  0.515052E+00  0.408063E+00
  -648.000  0.698666E+00  0.504579E+00  0.401131E+00
  -647.900  0.675122E+00  0.492931E+00  0.393232E+00
  -647.800  0.650110E+00  0.480158E+00  0.384409E+00
  -647.700  0.623757E+00  0.466298E+00  0.374690E+00
  -647.600  0.596187E+00  0.451381E+00  0.364097E+00
  -647.500  0.567532E+00  0.435437E+00  0.352648E+00
  -647.400  0.537938E+00  0.418502E+00  0.340361E+00
  -647.300  0.507571E+00  0.400626E+00  0.327263E+00
  -647.200  0.476616E+00  0.381876E+00  0.313389E+00
  -647.100  0.445284E+00  0.362339E+00  0.298791E+00
  -647.000  0.413806E+00  0.342127E+00  0.283539E+00
  -646.900  0.382428E+00  0.321377E+00  0.267723E+00
  -646.800  0.351409E+00  0.300246E+00  0.251451E+00
  -646.700  0.321011E+00  0.278910E+00  0.234853E+00
  -646.600  0.291495E+00  0.257560E+00  0.218070E+00
  -646.500  0.263113E+00  0.236394E+00  0.201259E+00
  -646.400  0.236097E+00  0.215615E+00  0.184581E+00
  -646.300  0.210662E+00  0.195421E+00  0.168199E+00
  -646.200  0.186996E+00  0.175999E+00  0.152274E+00
  -646.100  0.165258E+00  0.157522E+00  0.136958E+00
  -646.000  0.145578E+00  0.140147E+00  0.122389E+00
  -645.900  0.128057E+00  0.124002E+00  0.108691E+00
  -645.800  0.112768E+00  0.109197E+00  0.959654E-01
  -645.700  0.997557E-01  0.958121E-01  0.842952E-01
  -645.600  0.890408E-01  0.839043E-01  0.737408E-01
  -645.500  0.806206E-01  0.735054E-01  0.643413E-01
  -645.400  0.744713E-01  0.646246E-01  0.561150E-01
  -645.300  0.705485E-01  0.572504E-01  0.490618E-01
  -645.200  0.687882E-01  0.513528E-01  0.431641E-01
  -645.100  0.691068E-01  0.468859E-01  0.383899E-01
  -645.000  0.714008E-01  0.437902E-01  0.346950E-01
  -644.900  0.755466E-01  0.419944E-01  0.320248E-01
  -644.800  0.814004E-01  0.414177E-01  0.303172E-01
  -644.700  0.887982E-01  0.419712E-01  0.295038E-01
  -644.600  0.975576E-01  0.435599E-01  0.295123E-01
  -644.500  0.107480E+00  0.460836E-01  0.302676E-01
  -644.400  0.118352E+00  0.494385E-01  0.316933E-01
  -644.300  0.129954E+00  0.535184E-01  0.337124E-01
  -644.200  0.142061E+00  0.582155E-01  0.362483E-01
  -644.100  0.154452E+00  0.634219E-01  0.392252E-01
  -644.000  0.166913E+00  0.690304E-01  0.425685E-01
  -643.900  0.179242E+00  0.749348E-01  0.462049E-01
  -643.800  0.191259E+00  0.810310E-01  0.500622E-01
  -643.700  0.202801E+00  0.872168E-01  0.540690E-01
  -643.600  0.213728E+00  0.933920E-01  0.581545E-01
  -643.500  0.223922E+00  0.994584E-01  0.622475E-01
  -643.400  0.233285E+00  0.105319E+00  0.662768E-01
  -643.300  0.241732E+00  0.110879E+00  0.701704E-01
  -643.200  0.249193E+00  0.116045E+00  0.738559E-01
  -643.100  0.255604E+00  0.120725E+00  0.772609E-01
  -643.000  0.260907E+00  0.124829E+00  0.803140E-01
  -642.900  0.265044E+00  0.128274E+00  0.829464E-01
  -642.800  0.267959E+00  0.130982E+00  0.850939E-01
  -642.700  0.269599E+00  0.132885E+00  0.866990E-01
  -642.600  0.269918E+00  0.133928E+00  0.877138E-01
  -642.500  0.268879E+00  0.134071E+00  0.881023E-01
  -642.400  0.266462E+00  0.133295E+00  0.878426E-01
  -642.300  0.262668E+00  0.131598E+00  0.869291E-01
  -642.200  0.257528E+00  0.129006E+00  0.853734E-01
  -642.100  0.251105E+00  0.125563E+00  0.832049E-01
  -642.000  0.243495E+00  0.121342E+00  0.804698E-01
  -641.900  0.234834E+00  0.116432E+00  0.772304E-01
  -641.800  0.225291E+00  0.110943E+00  0.735621E-01
  -641.700  0.215067E+00  0.104999E+00  0.695511E-01
  -641.600  0.204387E+00  0.987345E-01  0.652908E-01
  -641.500  0.193500E+00  0.922904E-01  0.608782E-01
  -641.400  0.182663E+00  0.858076E-01  0.564108E-01
  -641.300  0.172138E+00  0.794237E-01  0.519825E-01
  -641.200  0.162184E+00  0.732687E-01  0.476815E-01
  -641.100  0.153044E+00  0.674615E-01  0.435877E-01
  -641.000  0.144944E+00  0.621071E-01  0.397706E-01
  -640.900  0.138081E+00  0.572945E-01  0.362885E-01
  -640.800  0.132621E+00  0.530954E-01  0.331878E-01
  -640.700  0.128690E+00  0.495634E-01  0.305026E-01
  -640.600  0.126369E+00  0.467337E-01  0.282551E-01
  -640.500  0.125696E+00  0.446232E-01  0.264564E-01
  -640.400  0.126657E+00  0.432311E-01  0.251067E-01
  -640.300  0.129188E+00  0.425397E-01  0.241964E-01
  -640.200  0.133177E+00  0.425152E-01  0.237072E-01
  -640.100  0.138463E+00  0.431098E-01  0.236131E-01
  -640.000  0.144844E+00  0.442625E-01  0.238811E-01
  -639.900  0.152080E+00  0.459017E-01  0.244723E-01
  -639.800  0.159906E+00  0.479469E-01  0.253435E-01
  -639.700  0.168038E+00  0.503113E-01  0.264476E-01
  -639.600  0.176187E+00  0.529041E-01  0.277353E-01
  -639.500  0.184068E+00  0.556331E-01  0.291556E-01
  -639.400  0.191412E+00  0.584073E-01  0.306575E-01
  -639.300  0.197977E+00  0.611389E-01  0.321909E-01
  -639.200  0.203553E+00  0.637457E-01  0.337072E-01
  -639.100  0.207970E+00  0.661522E-01  0.351607E-01
  -639.000  0.211101E+00  0.682916E-01  0.365093E-01
  -638.900  0.212862E+00  0.701062E-01  0.377148E-01
  -638.800  0.213212E+00  0.715480E-01  0.387437E-01
  -638.700  0.212147E+00  0.725792E-01  0.395675E-01
  -638.600  0.209698E+00  0.731715E-01  0.401630E-01
  -638.500  0.205925E+00  0.733065E-01  0.405122E-01
  -638.400  0.200910E+00  0.729749E-01  0.406029E-01
  -638.300  0.194752E+00  0.721766E-01  0.404280E-01
  -638.200  0.187565E+00  0.709197E-01  0.399861E-01
  -638.100  0.179471E+00  0.692207E-01  0.392813E-01
  -638.000  0.170601E+00  0.671042E-01  0.383228E-01
  -637.900  0.161089E+00  0.646020E-01  0.371249E-01
  -637.800  0.151072E+00  0.617529E-01  0.357068E-01
  -637.700  0.140689E+00  0.586019E-01  0.340918E-01
  -637.600  0.130080E+00  0.551997E-01  0.323071E-01
  -637.500  0.119383E+00  0.516007E-01  0.303831E-01
  -637.400  0.108733E+00  0.478624E-01  0.283522E-01
  -637.300  0.982583E-01  0.440435E-01  0.262484E-01
  -637.200  0.880782E-01  0.402022E-01  0.241056E-01
  -637.100  0.783013E-01  0.363943E-01  0.219574E-01
  -637.000  0.690217E-01  0.326722E-01  0.198353E-01
  -636.900  0.603172E-01  0.290825E-01  0.177684E-01
  -636.800  0.522478E-01  0.256656E-01  0.157821E-01
  -636.700  0.448547E-01  0.224542E-01  0.138981E-01
  -636.600  0.381604E-01  0.194735E-01  0.121336E-01
  -636.500  0.321697E-01  0.167402E-01  0.105013E-01
  -636.400  0.268709E-01  0.142638E-01  0.900933E-02
  -636.300  0.222383E-01  0.120463E-01  0.766161E-02
  -636.200  0.182345E-01  0.100833E-01  0.645820E-02
  -636.100  0.148137E-01  0.836533E-02  0.539578E-02
  -636.000  0.119238E-01  0.687841E-02  0.446824E-02
  -635.900  0.950951E-02  0.560554E-02  0.366732E-02
  -635.800  0.751474E-02  0.452763E-02  0.298318E-02
  -635.700  0.588440E-02  0.362448E-02  0.240501E-02
  -635.600  0.456610E-02  0.287568E-02  0.192154E-02
  -635.500  0.351130E-02  0.226126E-02  0.152146E-02
  -635.400  0.267603E-02  0.176224E-02  0.119380E-02
  -635.300  0.202133E-02  0.136106E-02  0.928202E-03
  -635.200  0.151330E-02  0.104175E-02  0.715099E-03
  -635.100  0.112296E-02  0.790151E-03  0.545851E-03
  -635.000  0.825972E-03  0.593863E-03  0.412793E-03
  -634.900  0.602181E-03  0.442244E-03  0.309246E-03
  -634.800  0.435156E-03  0.326287E-03  0.229481E-03
  -634.700  0.311676E-03  0.238484E-03  0.168661E-03
  -634.600  0.221249E-03  0.172660E-03  0.122760E-03
  -634.500  0.155651E-03  0.123808E-03  0.884755E-04
  -634.400  0.108511E-03  0.879176E-04  0.631329E-04
  -634.300  0.749557E-04  0.618175E-04  0.445961E-04
  -634.200  0.512972E-04  0.430324E-04  0.311808E-04
  -634.100  0.347763E-04  0.296528E-04  0.215756E-04
  -634.000  0.233514E-04  0.202234E-04  0.147728E-04
  -633.900  0.155279E-04  0.136489E-04  0.100075E-04
  -633.800  0.102239E-04  0.911442E-05  0.000000E+00
  -633.700  0.000000E+00  0.000000E+00  0.000000E+00
  -633.600  0.000000E+00  0.000000E+00  0.000000E+00
