 x      300.00000000000000        1000.0000000000000     
  -676.700  0.000000E+00  0.000000E+00  0.000000E+00
  -676.600  0.000000E+00  0.000000E+00  0.000000E+00
  -676.500  0.000000E+00  0.000000E+00  0.000000E+00
  -676.400  0.000000E+00  0.000000E+00  0.000000E+00
  -676.300  0.000000E+00  0.000000E+00  0.000000E+00
  -676.200  0.000000E+00  0.000000E+00  0.000000E+00
  -676.100  0.000000E+00  0.000000E+00  0.000000E+00
  -676.000  0.000000E+00  0.000000E+00  0.000000E+00
  -675.900  0.000000E+00  0.000000E+00  0.000000E+00
  -675.800  0.000000E+00  0.000000E+00  0.000000E+00
  -675.700  0.000000E+00  0.000000E+00  0.000000E+00
  -675.600  0.000000E+00  0.000000E+00  0.000000E+00
  -675.500  0.000000E+00  0.000000E+00  0.000000E+00
  -675.400  0.000000E+00  0.000000E+00  0.000000E+00
  -675.300  0.000000E+00  0.000000E+00  0.000000E+00
  -675.200  0.000000E+00  0.000000E+00  0.000000E+00
  -675.100  0.000000E+00  0.000000E+00  0.000000E+00
  -675.000  0.000000E+00  0.000000E+00  0.000000E+00
  -674.900  0.000000E+00  0.000000E+00  0.000000E+00
  -674.800  0.000000E+00  0.000000E+00  0.000000E+00
  -674.700  0.000000E+00  0.000000E+00  0.000000E+00
  -674.600  0.000000E+00  0.000000E+00  0.000000E+00
  -674.500  0.000000E+00  0.000000E+00  0.000000E+00
  -674.400  0.000000E+00  0.000000E+00  0.000000E+00
  -674.300  0.000000E+00  0.000000E+00  0.000000E+00
  -674.200  0.000000E+00  0.000000E+00  0.000000E+00
  -674.100  0.000000E+00  0.000000E+00  0.000000E+00
  -674.000  0.000000E+00  0.000000E+00  0.000000E+00
  -673.900  0.000000E+00  0.000000E+00  0.000000E+00
  -673.800  0.000000E+00  0.000000E+00  0.000000E+00
  -673.700  0.000000E+00  0.000000E+00  0.000000E+00
  -673.600  0.000000E+00  0.000000E+00  0.000000E+00
  -673.500  0.000000E+00  0.000000E+00  0.000000E+00
  -673.400  0.000000E+00  0.000000E+00  0.000000E+00
  -673.300  0.000000E+00  0.000000E+00  0.000000E+00
  -673.200  0.000000E+00  0.000000E+00  0.000000E+00
  -673.100  0.000000E+00  0.000000E+00  0.000000E+00
  -673.000  0.000000E+00  0.000000E+00  0.000000E+00
  -672.900  0.000000E+00  0.000000E+00  0.000000E+00
  -672.800  0.000000E+00  0.000000E+00  0.000000E+00
  -672.700  0.000000E+00  0.000000E+00  0.000000E+00
  -672.600  0.000000E+00  0.000000E+00  0.000000E+00
  -672.500  0.000000E+00  0.000000E+00  0.000000E+00
  -672.400  0.000000E+00  0.000000E+00  0.000000E+00
  -672.300  0.000000E+00  0.000000E+00  0.000000E+00
  -672.200  0.000000E+00  0.000000E+00  0.000000E+00
  -672.100  0.000000E+00  0.000000E+00  0.000000E+00
  -672.000  0.000000E+00  0.000000E+00  0.000000E+00
  -671.900  0.000000E+00  0.000000E+00  0.000000E+00
  -671.800  0.000000E+00  0.000000E+00  0.000000E+00
  -671.700  0.000000E+00  0.000000E+00  0.000000E+00
  -671.600  0.000000E+00  0.000000E+00  0.000000E+00
  -671.500  0.000000E+00  0.000000E+00  0.000000E+00
  -671.400  0.000000E+00  0.000000E+00  0.000000E+00
  -671.300  0.000000E+00  0.000000E+00  0.000000E+00
  -671.200  0.000000E+00  0.000000E+00  0.000000E+00
  -671.100  0.000000E+00  0.000000E+00  0.000000E+00
  -671.000  0.000000E+00  0.000000E+00  0.000000E+00
  -670.900  0.000000E+00  0.000000E+00  0.000000E+00
  -670.800  0.000000E+00  0.000000E+00  0.000000E+00
  -670.700  0.000000E+00  0.000000E+00  0.000000E+00
  -670.600  0.000000E+00  0.000000E+00  0.000000E+00
  -670.500  0.000000E+00  0.000000E+00  0.000000E+00
  -670.400  0.000000E+00  0.000000E+00  0.000000E+00
  -670.300  0.000000E+00  0.000000E+00  0.000000E+00
  -670.200  0.000000E+00  0.000000E+00  0.000000E+00
  -670.100  0.000000E+00  0.000000E+00  0.000000E+00
  -670.000  0.000000E+00  0.000000E+00  0.000000E+00
  -669.900  0.000000E+00  0.000000E+00  0.000000E+00
  -669.800  0.000000E+00  0.000000E+00  0.000000E+00
  -669.700  0.000000E+00  0.000000E+00  0.000000E+00
  -669.600  0.000000E+00  0.000000E+00  0.000000E+00
  -669.500  0.000000E+00  0.000000E+00  0.000000E+00
  -669.400  0.000000E+00  0.000000E+00  0.000000E+00
  -669.300  0.000000E+00  0.000000E+00  0.000000E+00
  -669.200  0.000000E+00  0.000000E+00  0.000000E+00
  -669.100  0.000000E+00  0.000000E+00  0.000000E+00
  -669.000  0.000000E+00  0.000000E+00  0.000000E+00
  -668.900  0.000000E+00  0.000000E+00  0.000000E+00
  -668.800  0.000000E+00  0.000000E+00  0.000000E+00
  -668.700  0.000000E+00  0.000000E+00  0.000000E+00
  -668.600  0.000000E+00  0.000000E+00  0.000000E+00
  -668.500  0.000000E+00  0.000000E+00  0.000000E+00
  -668.400  0.000000E+00  0.000000E+00  0.000000E+00
  -668.300  0.000000E+00  0.000000E+00  0.000000E+00
  -668.200  0.000000E+00  0.000000E+00  0.000000E+00
  -668.100  0.000000E+00  0.000000E+00  0.000000E+00
  -668.000  0.000000E+00  0.000000E+00  0.000000E+00
  -667.900  0.000000E+00  0.000000E+00  0.000000E+00
  -667.800  0.000000E+00  0.000000E+00  0.000000E+00
  -667.700  0.000000E+00  0.000000E+00  0.000000E+00
  -667.600  0.000000E+00  0.000000E+00  0.000000E+00
  -667.500  0.000000E+00  0.000000E+00  0.000000E+00
  -667.400  0.000000E+00  0.000000E+00  0.000000E+00
  -667.300  0.000000E+00  0.000000E+00  0.000000E+00
  -667.200  0.000000E+00  0.000000E+00  0.000000E+00
  -667.100  0.000000E+00  0.000000E+00  0.000000E+00
  -667.000  0.000000E+00  0.785020E-05  0.774474E-05
  -666.900  0.954177E-05  0.119234E-04  0.117471E-04
  -666.800  0.144435E-04  0.179475E-04  0.176580E-04
  -666.700  0.216715E-04  0.267780E-04  0.263108E-04
  -666.600  0.322348E-04  0.396096E-04  0.388684E-04
  -666.500  0.475346E-04  0.580938E-04  0.569375E-04
  -666.400  0.694957E-04  0.844906E-04  0.827166E-04
  -666.300  0.100732E-03  0.121860E-03  0.119183E-03
  -666.200  0.144748E-03  0.174298E-03  0.170325E-03
  -666.100  0.206190E-03  0.247226E-03  0.241427E-03
  -666.000  0.291128E-03  0.347727E-03  0.339406E-03
  -665.900  0.407388E-03  0.484941E-03  0.473204E-03
  -665.800  0.564911E-03  0.670496E-03  0.654227E-03
  -665.700  0.776132E-03  0.918980E-03  0.896832E-03
  -665.600  0.105636E-02  0.124841E-02  0.121882E-02
  -665.500  0.142410E-02  0.168071E-02  0.164195E-02
  -665.400  0.190138E-02  0.224209E-02  0.219237E-02
  -665.300  0.251387E-02  0.296338E-02  0.290103E-02
  -665.200  0.329092E-02  0.388015E-02  0.380390E-02
  -665.100  0.426539E-02  0.503272E-02  0.494210E-02
  -665.000  0.547323E-02  0.646583E-02  0.636173E-02
  -664.900  0.695280E-02  0.822816E-02  0.811353E-02
  -664.800  0.874393E-02  0.103715E-01  0.102522E-01
  -664.700  0.108867E-01  0.129495E-01  0.128356E-01
  -664.600  0.134202E-01  0.160165E-01  0.159234E-01
  -664.500  0.163806E-01  0.196262E-01  0.195759E-01
  -664.400  0.197997E-01  0.238295E-01  0.238526E-01
  -664.300  0.237035E-01  0.286732E-01  0.288105E-01
  -664.200  0.281103E-01  0.341987E-01  0.345026E-01
  -664.100  0.330297E-01  0.404401E-01  0.409769E-01
  -664.000  0.384617E-01  0.474234E-01  0.482745E-01
  -663.900  0.443958E-01  0.551659E-01  0.564292E-01
  -663.800  0.508113E-01  0.636752E-01  0.654661E-01
  -663.700  0.576774E-01  0.729491E-01  0.754014E-01
  -663.600  0.649536E-01  0.829759E-01  0.862417E-01
  -663.500  0.725912E-01  0.937337E-01  0.979832E-01
  -663.400  0.805338E-01  0.105191E+00  0.110611E+00
  -663.300  0.887193E-01  0.117307E+00  0.124101E+00
  -663.200  0.970810E-01  0.130030E+00  0.138413E+00
  -663.100  0.105549E+00  0.143300E+00  0.153496E+00
  -663.000  0.114051E+00  0.157044E+00  0.169286E+00
  -662.900  0.122516E+00  0.171182E+00  0.185703E+00
  -662.800  0.130874E+00  0.185622E+00  0.202653E+00
  -662.700  0.139058E+00  0.200264E+00  0.220026E+00
  -662.600  0.147005E+00  0.215000E+00  0.237702E+00
  -662.500  0.154663E+00  0.229717E+00  0.255545E+00
  -662.400  0.161985E+00  0.244298E+00  0.273414E+00
  -662.300  0.168940E+00  0.258631E+00  0.291163E+00
  -662.200  0.175511E+00  0.272608E+00  0.308645E+00
  -662.100  0.181699E+00  0.286131E+00  0.325719E+00
  -662.000  0.187522E+00  0.299122E+00  0.342254E+00
  -661.900  0.193021E+00  0.311518E+00  0.358137E+00
  -661.800  0.198259E+00  0.323287E+00  0.373276E+00
  -661.700  0.203317E+00  0.334418E+00  0.387603E+00
  -661.600  0.208297E+00  0.344932E+00  0.401080E+00
  -661.500  0.213315E+00  0.354877E+00  0.413698E+00
  -661.400  0.218496E+00  0.364326E+00  0.425476E+00
  -661.300  0.223973E+00  0.373373E+00  0.436461E+00
  -661.200  0.229871E+00  0.382127E+00  0.446722E+00
  -661.100  0.236309E+00  0.390706E+00  0.456349E+00
  -661.000  0.243383E+00  0.399229E+00  0.465441E+00
  -660.900  0.251166E+00  0.407806E+00  0.474104E+00
  -660.800  0.259694E+00  0.416530E+00  0.482442E+00
  -660.700  0.268968E+00  0.425471E+00  0.490546E+00
  -660.600  0.278945E+00  0.434669E+00  0.498494E+00
  -660.500  0.289539E+00  0.444126E+00  0.506339E+00
  -660.400  0.300625E+00  0.453811E+00  0.514107E+00
  -660.300  0.312038E+00  0.463649E+00  0.521795E+00
  -660.200  0.323586E+00  0.473531E+00  0.529365E+00
  -660.100  0.335055E+00  0.483317E+00  0.536750E+00
  -660.000  0.346220E+00  0.492840E+00  0.543853E+00
  -659.900  0.356857E+00  0.501912E+00  0.550555E+00
  -659.800  0.366755E+00  0.510342E+00  0.556715E+00
  -659.700  0.375725E+00  0.517935E+00  0.562184E+00
  -659.600  0.383612E+00  0.524509E+00  0.566809E+00
  -659.500  0.390298E+00  0.529905E+00  0.570443E+00
  -659.400  0.395713E+00  0.533990E+00  0.572952E+00
  -659.300  0.399830E+00  0.536667E+00  0.574225E+00
  -659.200  0.402670E+00  0.537882E+00  0.574179E+00
  -659.100  0.404296E+00  0.537624E+00  0.572764E+00
  -659.000  0.404808E+00  0.535925E+00  0.569970E+00
  -658.900  0.404338E+00  0.532862E+00  0.565825E+00
  -658.800  0.403038E+00  0.528553E+00  0.560402E+00
  -658.700  0.401077E+00  0.523152E+00  0.553811E+00
  -658.600  0.398629E+00  0.516844E+00  0.546202E+00
  -658.500  0.395867E+00  0.509838E+00  0.537757E+00
  -658.400  0.392957E+00  0.502360E+00  0.528690E+00
  -658.300  0.390050E+00  0.494645E+00  0.519234E+00
  -658.200  0.387278E+00  0.486931E+00  0.509641E+00
  -658.100  0.384750E+00  0.479450E+00  0.500166E+00
  -658.000  0.382551E+00  0.472417E+00  0.491067E+00
  -657.900  0.380738E+00  0.466029E+00  0.482588E+00
  -657.800  0.379337E+00  0.460456E+00  0.474959E+00
  -657.700  0.378348E+00  0.455833E+00  0.468379E+00
  -657.600  0.377740E+00  0.452257E+00  0.463014E+00
  -657.500  0.377457E+00  0.449786E+00  0.458989E+00
  -657.400  0.377417E+00  0.448430E+00  0.456384E+00
  -657.300  0.377514E+00  0.448160E+00  0.455227E+00
  -657.200  0.377630E+00  0.448899E+00  0.455497E+00
  -657.100  0.377632E+00  0.450531E+00  0.457119E+00
  -657.000  0.377382E+00  0.452903E+00  0.459970E+00
  -656.900  0.376744E+00  0.455832E+00  0.463883E+00
  -656.800  0.375589E+00  0.459110E+00  0.468647E+00
  -656.700  0.373806E+00  0.462511E+00  0.474021E+00
  -656.600  0.371303E+00  0.465804E+00  0.479742E+00
  -656.500  0.368018E+00  0.468760E+00  0.485530E+00
  -656.400  0.363919E+00  0.471158E+00  0.491103E+00
  -656.300  0.359012E+00  0.472801E+00  0.496186E+00
  -656.200  0.353337E+00  0.473520E+00  0.500522E+00
  -656.100  0.346973E+00  0.473181E+00  0.503886E+00
  -656.000  0.340031E+00  0.471693E+00  0.506085E+00
  -655.900  0.332654E+00  0.469012E+00  0.506976E+00
  -655.800  0.325011E+00  0.465143E+00  0.506464E+00
  -655.700  0.317286E+00  0.460137E+00  0.504510E+00
  -655.600  0.309678E+00  0.454094E+00  0.501127E+00
  -655.500  0.302382E+00  0.447151E+00  0.496382E+00
  -655.400  0.295589E+00  0.439483E+00  0.490389E+00
  -655.300  0.289474E+00  0.431288E+00  0.483305E+00
  -655.200  0.284186E+00  0.422778E+00  0.475314E+00
  -655.100  0.279844E+00  0.414171E+00  0.466626E+00
  -655.000  0.276530E+00  0.405679E+00  0.457459E+00
  -654.900  0.274286E+00  0.397497E+00  0.448032E+00
  -654.800  0.273113E+00  0.389796E+00  0.438551E+00
  -654.700  0.272968E+00  0.382713E+00  0.429205E+00
  -654.600  0.273771E+00  0.376349E+00  0.420153E+00
  -654.500  0.275406E+00  0.370763E+00  0.411523E+00
  -654.400  0.277728E+00  0.365975E+00  0.403406E+00
  -654.300  0.280566E+00  0.361961E+00  0.395856E+00
  -654.200  0.283734E+00  0.358663E+00  0.388889E+00
  -654.100  0.287034E+00  0.355986E+00  0.382488E+00
  -654.000  0.290266E+00  0.353808E+00  0.376603E+00
  -653.900  0.293234E+00  0.351985E+00  0.371157E+00
  -653.800  0.295749E+00  0.350357E+00  0.366051E+00
  -653.700  0.297641E+00  0.348755E+00  0.361170E+00
  -653.600  0.298756E+00  0.347007E+00  0.356386E+00
  -653.500  0.298965E+00  0.344947E+00  0.351569E+00
  -653.400  0.298167E+00  0.342419E+00  0.346587E+00
  -653.300  0.296293E+00  0.339284E+00  0.341317E+00
  -653.200  0.293306E+00  0.335425E+00  0.335645E+00
  -653.100  0.289205E+00  0.330752E+00  0.329477E+00
  -653.000  0.284024E+00  0.325208E+00  0.322738E+00
  -652.900  0.277835E+00  0.318768E+00  0.315379E+00
  -652.800  0.270745E+00  0.311446E+00  0.307380E+00
  -652.700  0.262896E+00  0.303289E+00  0.298751E+00
  -652.600  0.254458E+00  0.294381E+00  0.289532E+00
  -652.500  0.245631E+00  0.284838E+00  0.279793E+00
  -652.400  0.236635E+00  0.274808E+00  0.269634E+00
  -652.300  0.227709E+00  0.264460E+00  0.259177E+00
  -652.200  0.219098E+00  0.253983E+00  0.248567E+00
  -652.100  0.211054E+00  0.243576E+00  0.237962E+00
  -652.000  0.203826E+00  0.233444E+00  0.227531E+00
  -651.900  0.197650E+00  0.223791E+00  0.217445E+00
  -651.800  0.192749E+00  0.214810E+00  0.207874E+00
  -651.700  0.189324E+00  0.206681E+00  0.198979E+00
  -651.600  0.187549E+00  0.199566E+00  0.190907E+00
  -651.500  0.187564E+00  0.193600E+00  0.183788E+00
  -651.400  0.189478E+00  0.188894E+00  0.177731E+00
  -651.300  0.193357E+00  0.185529E+00  0.172821E+00
  -651.200  0.199230E+00  0.183555E+00  0.169116E+00
  -651.100  0.207079E+00  0.182990E+00  0.166649E+00
  -651.000  0.216843E+00  0.183820E+00  0.165423E+00
  -650.900  0.228412E+00  0.185998E+00  0.165411E+00
  -650.800  0.241633E+00  0.189445E+00  0.166560E+00
  -650.700  0.256305E+00  0.194050E+00  0.168785E+00
  -650.600  0.272185E+00  0.199673E+00  0.171975E+00
  -650.500  0.288989E+00  0.206144E+00  0.175994E+00
  -650.400  0.306399E+00  0.213269E+00  0.180679E+00
  -650.300  0.324068E+00  0.220834E+00  0.185850E+00
  -650.200  0.341632E+00  0.228607E+00  0.191310E+00
  -650.100  0.358718E+00  0.236348E+00  0.196850E+00
  -650.000  0.374957E+00  0.243815E+00  0.202260E+00
  -649.900  0.389997E+00  0.250773E+00  0.207332E+00
  -649.800  0.403518E+00  0.257001E+00  0.211867E+00
  -649.700  0.415241E+00  0.262301E+00  0.215689E+00
  -649.600  0.424941E+00  0.266507E+00  0.218643E+00
  -649.500  0.432455E+00  0.269492E+00  0.220608E+00
  -649.400  0.437688E+00  0.271168E+00  0.221498E+00
  -649.300  0.440613E+00  0.271495E+00  0.221264E+00
  -649.200  0.441271E+00  0.270474E+00  0.219897E+00
  -649.100  0.439764E+00  0.268152E+00  0.217428E+00
  -649.000  0.436243E+00  0.264610E+00  0.213918E+00
  -648.900  0.430902E+00  0.259963E+00  0.209459E+00
  -648.800  0.423958E+00  0.254346E+00  0.204165E+00
  -648.700  0.415641E+00  0.247911E+00  0.198165E+00
  -648.600  0.406180E+00  0.240812E+00  0.191596E+00
  -648.500  0.395788E+00  0.233201E+00  0.184594E+00
  -648.400  0.384655E+00  0.225219E+00  0.177291E+00
  -648.300  0.372940E+00  0.216991E+00  0.169804E+00
  -648.200  0.360767E+00  0.208620E+00  0.162235E+00
  -648.100  0.348228E+00  0.200187E+00  0.154668E+00
  -648.000  0.335381E+00  0.191751E+00  0.147168E+00
  -647.900  0.322259E+00  0.183348E+00  0.139779E+00
  -647.800  0.308874E+00  0.174997E+00  0.132530E+00
  -647.700  0.295229E+00  0.166702E+00  0.125431E+00
  -647.600  0.281322E+00  0.158457E+00  0.118487E+00
  -647.500  0.267157E+00  0.150253E+00  0.111690E+00
  -647.400  0.252746E+00  0.142077E+00  0.105032E+00
  -647.300  0.238121E+00  0.133924E+00  0.985011E-01
  -647.200  0.223330E+00  0.125792E+00  0.920906E-01
  -647.100  0.208441E+00  0.117688E+00  0.857969E-01
  -647.000  0.193544E+00  0.109632E+00  0.796230E-01
  -646.900  0.178743E+00  0.101651E+00  0.735783E-01
  -646.800  0.164159E+00  0.937841E-01  0.676791E-01
  -646.700  0.149920E+00  0.860763E-01  0.619477E-01
  -646.600  0.136163E+00  0.785805E-01  0.564113E-01
  -646.500  0.123025E+00  0.713536E-01  0.511008E-01
  -646.400  0.110641E+00  0.644545E-01  0.460490E-01
  -646.300  0.991413E-01  0.579422E-01  0.412897E-01
  -646.200  0.886488E-01  0.518736E-01  0.368553E-01
  -646.100  0.792768E-01  0.463028E-01  0.327766E-01
  -646.000  0.711286E-01  0.412788E-01  0.290814E-01
  -645.900  0.642965E-01  0.368458E-01  0.257941E-01
  -645.800  0.588613E-01  0.330421E-01  0.229352E-01
  -645.700  0.548918E-01  0.298996E-01  0.205209E-01
  -645.600  0.524442E-01  0.274443E-01  0.185635E-01
  -645.500  0.515599E-01  0.256955E-01  0.170712E-01
  -645.400  0.522643E-01  0.246653E-01  0.160478E-01
  -645.300  0.545635E-01  0.243586E-01  0.154927E-01
  -645.200  0.584412E-01  0.247718E-01  0.154006E-01
  -645.100  0.638554E-01  0.258923E-01  0.157613E-01
  -645.000  0.707349E-01  0.276969E-01  0.165586E-01
  -644.900  0.789767E-01  0.301512E-01  0.177704E-01
  -644.800  0.884438E-01  0.332085E-01  0.193676E-01
  -644.700  0.989647E-01  0.368091E-01  0.213143E-01
  -644.600  0.110335E+00  0.408805E-01  0.235671E-01
  -644.500  0.122322E+00  0.453376E-01  0.260756E-01
  -644.400  0.134667E+00  0.500843E-01  0.287829E-01
  -644.300  0.147096E+00  0.550154E-01  0.316266E-01
  -644.200  0.159327E+00  0.600192E-01  0.345404E-01
  -644.100  0.171083E+00  0.649812E-01  0.374558E-01
  -644.000  0.182097E+00  0.697873E-01  0.403039E-01
  -643.900  0.192129E+00  0.743283E-01  0.430183E-01
  -643.800  0.200970E+00  0.785029E-01  0.455366E-01
  -643.700  0.208452E+00  0.822216E-01  0.478026E-01
  -643.600  0.214451E+00  0.854092E-01  0.497681E-01
  -643.500  0.218891E+00  0.880067E-01  0.513944E-01
  -643.400  0.221741E+00  0.899724E-01  0.526524E-01
  -643.300  0.223013E+00  0.912818E-01  0.535233E-01
  -643.200  0.222757E+00  0.919268E-01  0.539985E-01
  -643.100  0.221055E+00  0.919146E-01  0.540783E-01
  -643.000  0.218010E+00  0.912654E-01  0.537718E-01
  -642.900  0.213741E+00  0.900104E-01  0.530948E-01
  -642.800  0.208377E+00  0.881896E-01  0.520695E-01
  -642.700  0.202049E+00  0.858496E-01  0.507224E-01
  -642.600  0.194888E+00  0.830422E-01  0.490839E-01
  -642.500  0.187018E+00  0.798221E-01  0.471870E-01
  -642.400  0.178560E+00  0.762468E-01  0.450669E-01
  -642.300  0.169631E+00  0.723749E-01  0.427599E-01
  -642.200  0.160342E+00  0.682663E-01  0.403031E-01
  -642.100  0.150802E+00  0.639808E-01  0.377343E-01
  -642.000  0.141116E+00  0.595784E-01  0.350909E-01
  -641.900  0.131391E+00  0.551182E-01  0.324099E-01
  -641.800  0.121732E+00  0.506578E-01  0.297272E-01
  -641.700  0.112244E+00  0.462524E-01  0.270771E-01
  -641.600  0.103029E+00  0.419544E-01  0.244914E-01
  -641.500  0.941867E-01  0.378114E-01  0.219992E-01
  -641.400  0.858111E-01  0.338665E-01  0.196261E-01
  -641.300  0.779898E-01  0.301566E-01  0.173937E-01
  -641.200  0.708014E-01  0.267123E-01  0.153194E-01
  -641.100  0.643138E-01  0.235573E-01  0.134163E-01
  -641.000  0.585828E-01  0.207084E-01  0.116931E-01
  -640.900  0.536513E-01  0.181758E-01  0.101543E-01
  -640.800  0.495479E-01  0.159632E-01  0.880053E-02
  -640.700  0.462866E-01  0.140685E-01  0.762901E-02
  -640.600  0.438667E-01  0.124846E-01  0.663400E-02
  -640.500  0.422724E-01  0.111999E-01  0.580739E-02
  -640.400  0.414730E-01  0.101990E-01  0.513917E-02
  -640.300  0.414237E-01  0.946357E-02  0.461795E-02
  -640.200  0.420654E-01  0.897297E-02  0.423136E-02
  -640.100  0.433267E-01  0.870459E-02  0.396641E-02
  -640.000  0.451243E-01  0.863442E-02  0.380979E-02
  -639.900  0.473655E-01  0.873744E-02  0.374806E-02
  -639.800  0.499499E-01  0.898790E-02  0.376780E-02
  -639.700  0.527720E-01  0.935968E-02  0.385576E-02
  -639.600  0.557243E-01  0.982653E-02  0.399892E-02
  -639.500  0.587001E-01  0.103624E-01  0.418459E-02
  -639.400  0.615964E-01  0.109418E-01  0.440048E-02
  -639.300  0.643167E-01  0.115401E-01  0.463480E-02
  -639.200  0.667738E-01  0.121338E-01  0.487636E-02
  -639.100  0.688918E-01  0.127011E-01  0.511470E-02
  -639.000  0.706074E-01  0.132219E-01  0.534020E-02
  -638.900  0.718710E-01  0.136787E-01  0.554420E-02
  -638.800  0.726472E-01  0.140561E-01  0.571915E-02
  -638.700  0.729144E-01  0.143418E-01  0.585868E-02
  -638.600  0.726642E-01  0.145262E-01  0.595773E-02
  -638.500  0.719009E-01  0.146027E-01  0.601256E-02
  -638.400  0.706396E-01  0.145679E-01  0.602082E-02
  -638.300  0.689057E-01  0.144212E-01  0.598152E-02
  -638.200  0.667328E-01  0.141648E-01  0.589501E-02
  -638.100  0.641622E-01  0.138037E-01  0.576289E-02
  -638.000  0.612410E-01  0.133454E-01  0.558792E-02
  -637.900  0.580214E-01  0.127992E-01  0.537388E-02
  -637.800  0.545591E-01  0.121765E-01  0.512541E-02
  -637.700  0.509122E-01  0.114899E-01  0.484781E-02
  -637.600  0.471399E-01  0.107531E-01  0.454689E-02
  -637.500  0.433014E-01  0.998008E-02  0.422873E-02
  -637.400  0.394539E-01  0.918519E-02  0.389948E-02
  -637.300  0.356522E-01  0.838225E-02  0.356517E-02
  -637.200  0.319464E-01  0.758438E-02  0.323153E-02
  -637.100  0.283813E-01  0.680356E-02  0.290382E-02
  -637.000  0.249954E-01  0.605040E-02  0.258669E-02
  -636.900  0.218199E-01  0.533385E-02  0.228412E-02
  -636.800  0.188783E-01  0.466110E-02  0.199930E-02
  -636.700  0.161866E-01  0.403749E-02  0.173466E-02
  -636.600  0.137529E-01  0.346658E-02  0.149183E-02
  -636.500  0.115788E-01  0.295020E-02  0.127173E-02
  -636.400  0.965922E-02  0.248863E-02  0.107457E-02
  -636.300  0.798413E-02  0.208079E-02  0.900008E-03
  -636.200  0.653910E-02  0.172449E-02  0.747188E-03
  -636.100  0.530664E-02  0.141666E-02  0.614883E-03
  -636.000  0.426720E-02  0.115357E-02  0.501579E-03
  -635.900  0.340019E-02  0.931128E-03  0.405580E-03
  -635.800  0.268484E-02  0.745016E-03  0.325093E-03
  -635.700  0.210092E-02  0.590906E-03  0.258307E-03
  -635.600  0.162928E-02  0.464592E-03  0.203452E-03
  -635.500  0.125227E-02  0.362095E-03  0.158848E-03
  -635.400  0.953974E-03  0.279750E-03  0.122939E-03
  -635.300  0.720317E-03  0.214240E-03  0.943129E-04
  -635.200  0.539102E-03  0.162632E-03  0.717155E-04
  -635.100  0.399930E-03  0.122366E-03  0.540496E-04
  -635.000  0.294079E-03  0.912519E-04  0.403723E-04
  -634.900  0.214340E-03  0.674403E-04  0.298850E-04
  -634.800  0.154841E-03  0.493919E-04  0.219212E-04
  -634.700  0.110865E-03  0.358433E-04  0.159322E-04
  -634.600  0.786686E-04  0.257710E-04  0.114720E-04
  -634.500  0.553181E-04  0.183557E-04  0.818285E-05
  -634.400  0.385435E-04  0.129501E-04  0.000000E+00
  -634.300  0.266076E-04  0.904856E-05  0.000000E+00
  -634.200  0.181960E-04  0.000000E+00  0.000000E+00
  -634.100  0.123255E-04  0.000000E+00  0.000000E+00
  -634.000  0.826851E-05  0.000000E+00  0.000000E+00
  -633.900  0.000000E+00  0.000000E+00  0.000000E+00
  -633.800  0.000000E+00  0.000000E+00  0.000000E+00
  -633.700  0.000000E+00  0.000000E+00  0.000000E+00
  -633.600  0.000000E+00  0.000000E+00  0.000000E+00
