  x           300.0         1273.0      Infinity
  -676.700  0.000000E+00  0.000000E+00  0.000000E+00
  -676.600  0.000000E+00  0.000000E+00  0.000000E+00
  -676.500  0.000000E+00  0.000000E+00  0.000000E+00
  -676.400  0.000000E+00  0.000000E+00  0.000000E+00
  -676.300  0.000000E+00  0.000000E+00  0.000000E+00
  -676.200  0.000000E+00  0.000000E+00  0.000000E+00
  -676.100  0.000000E+00  0.000000E+00  0.000000E+00
  -676.000  0.000000E+00  0.000000E+00  0.000000E+00
  -675.900  0.000000E+00  0.000000E+00  0.000000E+00
  -675.800  0.000000E+00  0.000000E+00  0.000000E+00
  -675.700  0.000000E+00  0.000000E+00  0.000000E+00
  -675.600  0.000000E+00  0.000000E+00  0.000000E+00
  -675.500  0.000000E+00  0.000000E+00  0.000000E+00
  -675.400  0.000000E+00  0.000000E+00  0.000000E+00
  -675.300  0.000000E+00  0.000000E+00  0.000000E+00
  -675.200  0.000000E+00  0.000000E+00  0.000000E+00
  -675.100  0.000000E+00  0.000000E+00  0.000000E+00
  -675.000  0.000000E+00  0.000000E+00  0.000000E+00
  -674.900  0.000000E+00  0.000000E+00  0.000000E+00
  -674.800  0.000000E+00  0.000000E+00  0.000000E+00
  -674.700  0.000000E+00  0.000000E+00  0.000000E+00
  -674.600  0.000000E+00  0.000000E+00  0.000000E+00
  -674.500  0.000000E+00  0.000000E+00  0.000000E+00
  -674.400  0.000000E+00  0.000000E+00  0.000000E+00
  -674.300  0.000000E+00  0.000000E+00  0.000000E+00
  -674.200  0.000000E+00  0.000000E+00  0.000000E+00
  -674.100  0.000000E+00  0.000000E+00  0.000000E+00
  -674.000  0.000000E+00  0.000000E+00  0.000000E+00
  -673.900  0.000000E+00  0.000000E+00  0.000000E+00
  -673.800  0.000000E+00  0.000000E+00  0.000000E+00
  -673.700  0.000000E+00  0.000000E+00  0.000000E+00
  -673.600  0.000000E+00  0.000000E+00  0.000000E+00
  -673.500  0.000000E+00  0.000000E+00  0.000000E+00
  -673.400  0.000000E+00  0.000000E+00  0.000000E+00
  -673.300  0.000000E+00  0.000000E+00  0.000000E+00
  -673.200  0.000000E+00  0.000000E+00  0.000000E+00
  -673.100  0.000000E+00  0.000000E+00  0.000000E+00
  -673.000  0.000000E+00  0.000000E+00  0.000000E+00
  -672.900  0.000000E+00  0.000000E+00  0.000000E+00
  -672.800  0.000000E+00  0.000000E+00  0.000000E+00
  -672.700  0.000000E+00  0.000000E+00  0.000000E+00
  -672.600  0.000000E+00  0.000000E+00  0.000000E+00
  -672.500  0.000000E+00  0.000000E+00  0.000000E+00
  -672.400  0.000000E+00  0.000000E+00  0.000000E+00
  -672.300  0.000000E+00  0.000000E+00  0.000000E+00
  -672.200  0.000000E+00  0.000000E+00  0.000000E+00
  -672.100  0.000000E+00  0.000000E+00  0.000000E+00
  -672.000  0.000000E+00  0.000000E+00  0.000000E+00
  -671.900  0.000000E+00  0.000000E+00  0.000000E+00
  -671.800  0.000000E+00  0.000000E+00  0.000000E+00
  -671.700  0.000000E+00  0.000000E+00  0.000000E+00
  -671.600  0.000000E+00  0.000000E+00  0.000000E+00
  -671.500  0.000000E+00  0.000000E+00  0.000000E+00
  -671.400  0.000000E+00  0.000000E+00  0.000000E+00
  -671.300  0.000000E+00  0.000000E+00  0.000000E+00
  -671.200  0.000000E+00  0.000000E+00  0.000000E+00
  -671.100  0.000000E+00  0.000000E+00  0.000000E+00
  -671.000  0.000000E+00  0.000000E+00  0.000000E+00
  -670.900  0.000000E+00  0.000000E+00  0.000000E+00
  -670.800  0.000000E+00  0.000000E+00  0.000000E+00
  -670.700  0.000000E+00  0.000000E+00  0.000000E+00
  -670.600  0.000000E+00  0.000000E+00  0.000000E+00
  -670.500  0.000000E+00  0.000000E+00  0.000000E+00
  -670.400  0.000000E+00  0.000000E+00  0.000000E+00
  -670.300  0.000000E+00  0.000000E+00  0.000000E+00
  -670.200  0.000000E+00  0.000000E+00  0.000000E+00
  -670.100  0.000000E+00  0.000000E+00  0.000000E+00
  -670.000  0.000000E+00  0.000000E+00  0.000000E+00
  -669.900  0.000000E+00  0.000000E+00  0.000000E+00
  -669.800  0.000000E+00  0.000000E+00  0.000000E+00
  -669.700  0.000000E+00  0.000000E+00  0.000000E+00
  -669.600  0.000000E+00  0.000000E+00  0.000000E+00
  -669.500  0.000000E+00  0.000000E+00  0.000000E+00
  -669.400  0.000000E+00  0.000000E+00  0.000000E+00
  -669.300  0.000000E+00  0.000000E+00  0.000000E+00
  -669.200  0.000000E+00  0.000000E+00  0.000000E+00
  -669.100  0.000000E+00  0.000000E+00  0.000000E+00
  -669.000  0.000000E+00  0.000000E+00  0.000000E+00
  -668.900  0.000000E+00  0.000000E+00  0.000000E+00
  -668.800  0.000000E+00  0.000000E+00  0.000000E+00
  -668.700  0.000000E+00  0.000000E+00  0.000000E+00
  -668.600  0.000000E+00  0.000000E+00  0.000000E+00
  -668.500  0.000000E+00  0.000000E+00  0.000000E+00
  -668.400  0.000000E+00  0.000000E+00  0.000000E+00
  -668.300  0.000000E+00  0.000000E+00  0.000000E+00
  -668.200  0.000000E+00  0.000000E+00  0.000000E+00
  -668.100  0.000000E+00  0.000000E+00  0.000000E+00
  -668.000  0.000000E+00  0.000000E+00  0.000000E+00
  -667.900  0.000000E+00  0.000000E+00  0.000000E+00
  -667.800  0.000000E+00  0.000000E+00  0.000000E+00
  -667.700  0.000000E+00  0.000000E+00  0.000000E+00
  -667.600  0.000000E+00  0.000000E+00  0.000000E+00
  -667.500  0.000000E+00  0.000000E+00  0.000000E+00
  -667.400  0.000000E+00  0.000000E+00  0.000000E+00
  -667.300  0.000000E+00  0.000000E+00  0.000000E+00
  -667.200  0.000000E+00  0.000000E+00  0.000000E+00
  -667.100  0.000000E+00  0.000000E+00  0.000000E+00
  -667.000  0.000000E+00  0.000000E+00  0.000000E+00
  -666.900  0.000000E+00  0.000000E+00  0.000000E+00
  -666.800  0.000000E+00  0.000000E+00  0.000000E+00
  -666.700  0.000000E+00  0.000000E+00  0.000000E+00
  -666.600  0.132270E-04  0.000000E+00  0.000000E+00
  -666.500  0.190929E-04  0.000000E+00  0.000000E+00
  -666.400  0.273342E-04  0.000000E+00  0.000000E+00
  -666.300  0.388085E-04  0.000000E+00  0.000000E+00
  -666.200  0.546389E-04  0.000000E+00  0.000000E+00
  -666.100  0.762788E-04  0.000000E+00  0.000000E+00
  -666.000  0.105587E-03  0.138879E-04  0.000000E+00
  -665.900  0.144914E-03  0.195523E-04  0.000000E+00
  -665.800  0.197191E-03  0.273062E-04  0.128042E-04
  -665.700  0.266038E-03  0.378337E-04  0.179780E-04
  -665.600  0.355862E-03  0.520123E-04  0.250561E-04
  -665.500  0.471966E-03  0.709592E-04  0.346694E-04
  -665.400  0.620655E-03  0.960852E-04  0.476345E-04
  -665.300  0.809327E-03  0.129159E-03  0.650018E-04
  -665.200  0.104656E-02  0.172382E-03  0.881139E-04
  -665.100  0.134216E-02  0.228480E-03  0.118678E-03
  -665.000  0.170724E-02  0.300798E-03  0.158850E-03
  -664.900  0.215420E-02  0.393430E-03  0.211345E-03
  -664.800  0.269671E-02  0.511348E-03  0.279553E-03
  -664.700  0.334969E-02  0.660562E-03  0.367699E-03
  -664.600  0.412922E-02  0.848300E-03  0.481008E-03
  -664.500  0.505242E-02  0.108321E-02  0.625917E-03
  -664.400  0.613735E-02  0.137558E-02  0.810306E-03
  -664.300  0.740285E-02  0.173761E-02  0.104377E-02
  -664.200  0.886835E-02  0.218363E-02  0.133794E-02
  -664.100  0.105538E-01  0.273044E-02  0.170677E-02
  -664.000  0.124793E-01  0.339759E-02  0.216696E-02
  -663.900  0.146651E-01  0.420767E-02  0.273831E-02
  -663.800  0.171316E-01  0.518660E-02  0.344412E-02
  -663.700  0.198987E-01  0.636389E-02  0.431161E-02
  -663.600  0.229862E-01  0.777293E-02  0.537233E-02
  -663.500  0.264132E-01  0.945109E-02  0.666248E-02
  -663.400  0.301985E-01  0.114399E-01  0.822330E-02
  -663.300  0.343599E-01  0.137850E-01  0.101013E-01
  -663.200  0.389146E-01  0.165363E-01  0.123484E-01
  -663.100  0.438790E-01  0.197476E-01  0.150222E-01
  -663.000  0.492687E-01  0.234764E-01  0.181860E-01
  -662.900  0.550987E-01  0.277841E-01  0.219085E-01
  -662.800  0.613839E-01  0.327349E-01  0.262641E-01
  -662.700  0.681391E-01  0.383963E-01  0.313323E-01
  -662.600  0.753801E-01  0.448385E-01  0.371981E-01
  -662.500  0.831248E-01  0.521345E-01  0.439514E-01
  -662.400  0.913937E-01  0.603601E-01  0.516877E-01
  -662.300  0.100212E+00  0.695945E-01  0.605077E-01
  -662.200  0.109612E+00  0.799209E-01  0.705179E-01
  -662.100  0.119632E+00  0.914275E-01  0.818319E-01
  -662.000  0.130322E+00  0.104209E+00  0.945706E-01
  -661.900  0.141744E+00  0.118368E+00  0.108864E+00
  -661.800  0.153972E+00  0.134019E+00  0.124854E+00
  -661.700  0.167096E+00  0.151285E+00  0.142692E+00
  -661.600  0.181220E+00  0.170307E+00  0.162547E+00
  -661.500  0.196463E+00  0.191241E+00  0.184602E+00
  -661.400  0.212960E+00  0.214258E+00  0.209056E+00
  -661.300  0.230855E+00  0.239550E+00  0.236128E+00
  -661.200  0.250299E+00  0.267323E+00  0.266051E+00
  -661.100  0.271451E+00  0.297800E+00  0.299075E+00
  -661.000  0.294462E+00  0.331214E+00  0.335459E+00
  -660.900  0.319479E+00  0.367802E+00  0.375469E+00
  -660.800  0.346629E+00  0.407802E+00  0.419371E+00
  -660.700  0.376016E+00  0.451439E+00  0.467418E+00
  -660.600  0.407712E+00  0.498915E+00  0.519841E+00
  -660.500  0.441747E+00  0.550400E+00  0.576838E+00
  -660.400  0.478104E+00  0.606011E+00  0.638554E+00
  -660.300  0.516709E+00  0.665807E+00  0.705074E+00
  -660.200  0.557432E+00  0.729769E+00  0.776402E+00
  -660.100  0.600077E+00  0.797789E+00  0.852448E+00
  -660.000  0.644382E+00  0.869661E+00  0.933020E+00
  -659.900  0.690022E+00  0.945069E+00  0.101781E+01
  -659.800  0.736611E+00  0.102359E+01  0.110638E+01
  -659.700  0.783705E+00  0.110467E+01  0.119819E+01
  -659.600  0.830810E+00  0.118768E+01  0.129256E+01
  -659.500  0.877394E+00  0.127185E+01  0.138870E+01
  -659.400  0.922897E+00  0.135634E+01  0.148572E+01
  -659.300  0.966745E+00  0.144025E+01  0.158264E+01
  -659.200  0.100836E+01  0.152261E+01  0.167843E+01
  -659.100  0.104719E+01  0.160242E+01  0.177201E+01
  -659.000  0.108270E+01  0.167870E+01  0.186228E+01
  -658.900  0.111440E+01  0.175047E+01  0.194817E+01
  -658.800  0.114187E+01  0.181683E+01  0.202866E+01
  -658.700  0.116475E+01  0.187695E+01  0.210278E+01
  -658.600  0.118276E+01  0.193007E+01  0.216967E+01
  -658.500  0.119570E+01  0.197560E+01  0.222858E+01
  -658.400  0.120348E+01  0.201303E+01  0.227892E+01
  -658.300  0.120608E+01  0.204204E+01  0.232022E+01
  -658.200  0.120357E+01  0.206241E+01  0.235216E+01
  -658.100  0.119610E+01  0.207410E+01  0.237459E+01
  -658.000  0.118392E+01  0.207719E+01  0.238749E+01
  -657.900  0.116731E+01  0.207187E+01  0.239100E+01
  -657.800  0.114663E+01  0.205847E+01  0.238533E+01
  -657.700  0.112224E+01  0.203739E+01  0.237086E+01
  -657.600  0.109458E+01  0.200910E+01  0.234799E+01
  -657.500  0.106405E+01  0.197413E+01  0.231721E+01
  -657.400  0.103110E+01  0.193304E+01  0.227905E+01
  -657.300  0.996114E+00  0.188641E+01  0.223406E+01
  -657.200  0.959503E+00  0.183479E+01  0.218279E+01
  -657.100  0.921630E+00  0.177876E+01  0.212577E+01
  -657.000  0.882830E+00  0.171885E+01  0.206354E+01
  -656.900  0.843405E+00  0.165557E+01  0.199661E+01
  -656.800  0.803625E+00  0.158941E+01  0.192546E+01
  -656.700  0.763726E+00  0.152082E+01  0.185056E+01
  -656.600  0.723917E+00  0.145026E+01  0.177238E+01
  -656.500  0.684387E+00  0.137814E+01  0.169137E+01
  -656.400  0.645302E+00  0.130489E+01  0.160800E+01
  -656.300  0.606817E+00  0.123091E+01  0.152275E+01
  -656.200  0.569078E+00  0.115663E+01  0.143612E+01
  -656.100  0.532227E+00  0.108248E+01  0.134863E+01
  -656.000  0.496403E+00  0.100887E+01  0.126085E+01
  -655.900  0.461742E+00  0.936249E+00  0.117334E+01
  -655.800  0.428381E+00  0.865053E+00  0.108670E+01
  -655.700  0.396453E+00  0.795711E+00  0.100153E+01
  -655.600  0.366086E+00  0.728640E+00  0.918409E+00
  -655.500  0.337401E+00  0.664232E+00  0.837918E+00
  -655.400  0.310505E+00  0.602847E+00  0.760592E+00
  -655.300  0.285490E+00  0.544800E+00  0.686916E+00
  -655.200  0.262429E+00  0.490356E+00  0.617313E+00
  -655.100  0.241375E+00  0.439723E+00  0.552131E+00
  -655.000  0.222355E+00  0.393045E+00  0.491637E+00
  -654.900  0.205372E+00  0.350402E+00  0.436008E+00
  -654.800  0.190403E+00  0.311812E+00  0.385337E+00
  -654.700  0.177403E+00  0.277231E+00  0.339628E+00
  -654.600  0.166302E+00  0.246561E+00  0.298810E+00
  -654.500  0.157013E+00  0.219656E+00  0.262738E+00
  -654.400  0.149431E+00  0.196331E+00  0.231208E+00
  -654.300  0.143437E+00  0.176369E+00  0.203970E+00
  -654.200  0.138905E+00  0.159535E+00  0.180738E+00
  -654.100  0.135704E+00  0.145584E+00  0.161207E+00
  -654.000  0.133700E+00  0.134267E+00  0.145062E+00
  -653.900  0.132766E+00  0.125344E+00  0.131991E+00
  -653.800  0.132780E+00  0.118591E+00  0.121697E+00
  -653.700  0.133632E+00  0.113802E+00  0.113905E+00
  -653.600  0.135226E+00  0.110800E+00  0.108372E+00
  -653.500  0.137489E+00  0.109436E+00  0.104888E+00
  -653.400  0.140366E+00  0.109597E+00  0.103285E+00
  -653.300  0.143833E+00  0.111206E+00  0.103439E+00
  -653.200  0.147894E+00  0.114223E+00  0.105268E+00
  -653.100  0.152590E+00  0.118648E+00  0.108737E+00
  -653.000  0.158002E+00  0.124522E+00  0.113856E+00
  -652.900  0.164256E+00  0.131924E+00  0.120679E+00
  -652.800  0.171526E+00  0.140976E+00  0.129301E+00
  -652.700  0.180041E+00  0.151841E+00  0.139861E+00
  -652.600  0.190090E+00  0.164725E+00  0.152535E+00
  -652.500  0.202024E+00  0.179875E+00  0.167540E+00
  -652.400  0.216261E+00  0.197580E+00  0.185127E+00
  -652.300  0.233287E+00  0.218172E+00  0.205581E+00
  -652.200  0.253660E+00  0.242024E+00  0.229221E+00
  -652.100  0.278004E+00  0.269549E+00  0.256396E+00
  -652.000  0.307012E+00  0.301200E+00  0.287484E+00
  -651.900  0.341433E+00  0.337462E+00  0.322886E+00
  -651.800  0.382069E+00  0.378848E+00  0.363026E+00
  -651.700  0.429760E+00  0.425895E+00  0.408341E+00
  -651.600  0.485365E+00  0.479148E+00  0.459277E+00
  -651.500  0.549750E+00  0.539153E+00  0.516279E+00
  -651.400  0.623755E+00  0.606439E+00  0.579778E+00
  -651.300  0.708173E+00  0.681502E+00  0.650177E+00
  -651.200  0.803718E+00  0.764783E+00  0.727840E+00
  -651.100  0.910986E+00  0.856648E+00  0.813069E+00
  -651.000  0.103043E+01  0.957365E+00  0.906085E+00
  -650.900  0.116231E+01  0.106708E+01  0.100701E+01
  -650.800  0.130666E+01  0.118579E+01  0.111586E+01
  -650.700  0.146326E+01  0.131333E+01  0.123249E+01
  -650.600  0.163161E+01  0.144935E+01  0.135663E+01
  -650.500  0.181088E+01  0.159331E+01  0.148783E+01
  -650.400  0.199990E+01  0.174445E+01  0.162546E+01
  -650.300  0.219719E+01  0.190183E+01  0.176875E+01
  -650.200  0.240091E+01  0.206428E+01  0.191673E+01
  -650.100  0.260890E+01  0.223047E+01  0.206830E+01
  -650.000  0.281872E+01  0.239889E+01  0.222219E+01
  -649.900  0.302771E+01  0.256791E+01  0.237704E+01
  -649.800  0.323301E+01  0.273577E+01  0.253138E+01
  -649.700  0.343165E+01  0.290067E+01  0.268372E+01
  -649.600  0.362063E+01  0.306078E+01  0.283249E+01
  -649.500  0.379704E+01  0.321428E+01  0.297616E+01
  -649.400  0.395808E+01  0.335940E+01  0.311323E+01
  -649.300  0.410118E+01  0.349448E+01  0.324227E+01
  -649.200  0.422410E+01  0.361797E+01  0.336191E+01
  -649.100  0.432496E+01  0.372847E+01  0.347093E+01
  -649.000  0.440229E+01  0.382475E+01  0.356820E+01
  -648.900  0.445508E+01  0.390578E+01  0.365273E+01
  -648.800  0.448280E+01  0.397071E+01  0.372367E+01
  -648.700  0.448539E+01  0.401888E+01  0.378031E+01
  -648.600  0.446322E+01  0.404986E+01  0.382209E+01
  -648.500  0.441710E+01  0.406337E+01  0.384860E+01
  -648.400  0.434821E+01  0.405938E+01  0.385957E+01
  -648.300  0.425805E+01  0.403799E+01  0.385488E+01
  -648.200  0.414837E+01  0.399953E+01  0.383458E+01
  -648.100  0.402114E+01  0.394447E+01  0.379884E+01
  -648.000  0.387848E+01  0.387349E+01  0.374804E+01
  -647.900  0.372258E+01  0.378741E+01  0.368267E+01
  -647.800  0.355568E+01  0.368720E+01  0.360340E+01
  -647.700  0.338002E+01  0.357400E+01  0.351105E+01
  -647.600  0.319778E+01  0.344905E+01  0.340659E+01
  -647.500  0.301108E+01  0.331373E+01  0.329111E+01
  -647.400  0.282194E+01  0.316949E+01  0.316581E+01
  -647.300  0.263222E+01  0.301786E+01  0.303202E+01
  -647.200  0.244369E+01  0.286040E+01  0.289109E+01
  -647.100  0.225793E+01  0.269871E+01  0.274444E+01
  -647.000  0.207636E+01  0.253433E+01  0.259352E+01
  -646.900  0.190026E+01  0.236881E+01  0.243975E+01
  -646.800  0.173070E+01  0.220361E+01  0.228452E+01
  -646.700  0.156861E+01  0.204010E+01  0.212917E+01
  -646.600  0.141472E+01  0.187955E+01  0.197497E+01
  -646.500  0.126963E+01  0.172310E+01  0.182310E+01
  -646.400  0.113374E+01  0.157177E+01  0.167463E+01
  -646.300  0.100734E+01  0.142644E+01  0.153052E+01
  -646.200  0.890548E+00  0.128785E+01  0.139162E+01
  -646.100  0.783379E+00  0.115659E+01  0.125867E+01
  -646.000  0.685724E+00  0.103311E+01  0.113226E+01
  -645.900  0.597380E+00  0.917741E+00  0.101290E+01
  -645.800  0.518059E+00  0.810691E+00  0.900964E+00
  -645.700  0.447404E+00  0.712043E+00  0.796712E+00
  -645.600  0.385005E+00  0.621779E+00  0.700307E+00
  -645.500  0.330414E+00  0.539786E+00  0.611805E+00
  -645.400  0.283154E+00  0.465867E+00  0.531170E+00
  -645.300  0.242735E+00  0.399754E+00  0.458277E+00
  -645.200  0.208662E+00  0.341119E+00  0.392923E+00
  -645.100  0.180447E+00  0.289584E+00  0.334839E+00
  -645.000  0.157615E+00  0.244738E+00  0.283695E+00
  -644.900  0.139715E+00  0.206144E+00  0.239117E+00
  -644.800  0.126319E+00  0.173354E+00  0.200696E+00
  -644.700  0.117031E+00  0.145920E+00  0.168002E+00
  -644.600  0.111491E+00  0.123402E+00  0.140595E+00
  -644.500  0.109372E+00  0.105377E+00  0.118038E+00
  -644.400  0.110386E+00  0.914502E-01  0.999033E-01
  -644.300  0.114280E+00  0.812555E-01  0.857865E-01
  -644.200  0.120839E+00  0.744640E-01  0.753103E-01
  -644.100  0.129879E+00  0.707847E-01  0.681312E-01
  -644.000  0.141248E+00  0.699652E-01  0.639428E-01
  -643.900  0.154823E+00  0.717909E-01  0.624773E-01
  -643.800  0.170505E+00  0.760832E-01  0.635057E-01
  -643.700  0.188215E+00  0.826953E-01  0.668360E-01
  -643.600  0.207894E+00  0.915080E-01  0.723103E-01
  -643.500  0.229494E+00  0.102425E+00  0.798010E-01
  -643.400  0.252979E+00  0.115368E+00  0.892058E-01
  -643.300  0.278320E+00  0.130269E+00  0.100443E+00
  -643.200  0.305492E+00  0.147068E+00  0.113445E+00
  -643.100  0.334473E+00  0.165705E+00  0.128154E+00
  -643.000  0.365238E+00  0.186117E+00  0.144515E+00
  -642.900  0.397760E+00  0.208232E+00  0.162471E+00
  -642.800  0.432006E+00  0.231967E+00  0.181958E+00
  -642.700  0.467932E+00  0.257224E+00  0.202901E+00
  -642.600  0.505482E+00  0.283887E+00  0.225209E+00
  -642.500  0.544585E+00  0.311821E+00  0.248774E+00
  -642.400  0.585151E+00  0.340876E+00  0.273469E+00
  -642.300  0.627075E+00  0.370882E+00  0.299150E+00
  -642.200  0.670228E+00  0.401659E+00  0.325655E+00
  -642.100  0.714472E+00  0.433021E+00  0.352815E+00
  -642.000  0.759656E+00  0.464785E+00  0.380454E+00
  -641.900  0.805633E+00  0.496778E+00  0.408405E+00
  -641.800  0.852269E+00  0.528856E+00  0.436520E+00
  -641.700  0.899462E+00  0.560912E+00  0.464679E+00
  -641.600  0.947159E+00  0.592891E+00  0.492806E+00
  -641.500  0.995372E+00  0.624805E+00  0.520884E+00
  -641.400  0.104420E+01  0.656738E+00  0.548959E+00
  -641.300  0.109383E+01  0.688857E+00  0.577149E+00
  -641.200  0.114456E+01  0.721406E+00  0.605645E+00
  -641.100  0.119677E+01  0.754704E+00  0.634707E+00
  -641.000  0.125093E+01  0.789126E+00  0.664651E+00
  -640.900  0.130754E+01  0.825085E+00  0.695828E+00
  -640.800  0.136713E+01  0.862996E+00  0.728603E+00
  -640.700  0.143017E+01  0.903244E+00  0.763322E+00
  -640.600  0.149703E+01  0.946146E+00  0.800277E+00
  -640.500  0.156792E+01  0.991907E+00  0.839675E+00
  -640.400  0.164281E+01  0.104059E+01  0.881601E+00
  -640.300  0.172139E+01  0.109206E+01  0.925996E+00
  -640.200  0.180305E+01  0.114602E+01  0.972630E+00
  -640.100  0.188683E+01  0.120192E+01  0.102110E+01
  -640.000  0.197143E+01  0.125903E+01  0.107082E+01
  -639.900  0.205524E+01  0.131642E+01  0.112105E+01
  -639.800  0.213640E+01  0.137300E+01  0.117089E+01
  -639.700  0.221288E+01  0.142757E+01  0.121938E+01
  -639.600  0.228251E+01  0.147885E+01  0.126544E+01
  -639.500  0.234318E+01  0.152558E+01  0.130803E+01
  -639.400  0.239287E+01  0.156654E+01  0.134611E+01
  -639.300  0.242979E+01  0.160061E+01  0.137873E+01
  -639.200  0.245246E+01  0.162686E+01  0.140506E+01
  -639.100  0.245979E+01  0.164453E+01  0.142443E+01
  -639.000  0.245114E+01  0.165309E+01  0.143634E+01
  -638.900  0.242632E+01  0.165227E+01  0.144047E+01
  -638.800  0.238562E+01  0.164200E+01  0.143672E+01
  -638.700  0.232976E+01  0.162248E+01  0.142513E+01
  -638.600  0.225986E+01  0.159407E+01  0.140593E+01
  -638.500  0.217735E+01  0.155735E+01  0.137950E+01
  -638.400  0.208393E+01  0.151299E+01  0.134630E+01
  -638.300  0.198146E+01  0.146179E+01  0.130693E+01
  -638.200  0.187187E+01  0.140462E+01  0.126200E+01
  -638.100  0.175712E+01  0.134239E+01  0.121221E+01
  -638.000  0.163911E+01  0.127600E+01  0.115826E+01
  -637.900  0.151962E+01  0.120636E+01  0.110087E+01
  -637.800  0.140029E+01  0.113434E+01  0.104073E+01
  -637.700  0.128258E+01  0.106080E+01  0.978550E+00
  -637.600  0.116775E+01  0.986538E+00  0.915011E+00
  -637.500  0.105687E+01  0.912295E+00  0.850773E+00
  -637.400  0.950802E+00  0.838777E+00  0.786472E+00
  -637.300  0.850241E+00  0.766630E+00  0.722713E+00
  -637.200  0.755699E+00  0.696443E+00  0.660068E+00
  -637.100  0.667533E+00  0.628745E+00  0.599068E+00
  -637.000  0.585960E+00  0.564001E+00  0.540197E+00
  -636.900  0.511071E+00  0.502605E+00  0.483885E+00
  -636.800  0.442849E+00  0.444883E+00  0.430501E+00
  -636.700  0.381180E+00  0.391080E+00  0.380345E+00
  -636.600  0.325869E+00  0.341368E+00  0.333651E+00
  -636.500  0.276650E+00  0.295841E+00  0.290575E+00
  -636.400  0.233204E+00  0.254519E+00  0.251204E+00
  -636.300  0.195164E+00  0.217349E+00  0.215551E+00
  -636.200  0.162133E+00  0.184219E+00  0.183565E+00
  -636.100  0.133692E+00  0.154958E+00  0.155138E+00
  -636.000  0.109410E+00  0.129351E+00  0.130109E+00
  -635.900  0.888573E-01  0.107147E+00  0.108277E+00
  -635.800  0.716120E-01  0.880712E-01  0.894113E-01
  -635.700  0.572681E-01  0.718316E-01  0.732599E-01
  -635.600  0.454420E-01  0.581330E-01  0.595596E-01
  -635.500  0.357776E-01  0.466823E-01  0.480449E-01
  -635.400  0.279492E-01  0.371968E-01  0.384550E-01
  -635.300  0.216636E-01  0.294095E-01  0.305402E-01
  -635.200  0.166611E-01  0.230730E-01  0.240662E-01
  -635.100  0.127143E-01  0.179622E-01  0.188175E-01
  -635.000  0.962747E-02  0.138759E-01  0.145997E-01
  -634.900  0.723393E-02  0.106368E-01  0.112395E-01
  -634.800  0.539378E-02  0.809132E-02  0.858580E-02
  -634.700  0.399102E-02  0.610776E-02  0.650786E-02
  -634.600  0.293062E-02  0.457509E-02  0.489457E-02
  -634.500  0.213567E-02  0.340068E-02  0.365261E-02
  -634.400  0.154461E-02  0.250827E-02  0.270452E-02
  -634.300  0.110871E-02  0.183573E-02  0.198683E-02
  -634.200  0.789831E-03  0.133308E-02  0.144809E-02
  -634.100  0.558432E-03  0.960489E-03  0.104705E-02
  -634.000  0.391849E-03  0.686580E-03  0.751019E-03
  -633.900  0.272879E-03  0.486881E-03  0.534333E-03
  -633.800  0.188585E-03  0.342494E-03  0.377064E-03
  -633.700  0.129333E-03  0.238970E-03  0.263890E-03
  -633.600  0.880142E-04  0.165369E-03  0.183143E-03
