 x      300.00000000000000        1000.0000000000000     
  -676.700  0.000000E+00  0.000000E+00  0.000000E+00
  -676.600  0.000000E+00  0.000000E+00  0.000000E+00
  -676.500  0.000000E+00  0.000000E+00  0.000000E+00
  -676.400  0.000000E+00  0.000000E+00  0.000000E+00
  -676.300  0.000000E+00  0.000000E+00  0.000000E+00
  -676.200  0.000000E+00  0.000000E+00  0.000000E+00
  -676.100  0.000000E+00  0.000000E+00  0.000000E+00
  -676.000  0.000000E+00  0.000000E+00  0.000000E+00
  -675.900  0.000000E+00  0.000000E+00  0.000000E+00
  -675.800  0.000000E+00  0.000000E+00  0.000000E+00
  -675.700  0.000000E+00  0.000000E+00  0.000000E+00
  -675.600  0.000000E+00  0.000000E+00  0.000000E+00
  -675.500  0.000000E+00  0.000000E+00  0.000000E+00
  -675.400  0.000000E+00  0.000000E+00  0.000000E+00
  -675.300  0.000000E+00  0.000000E+00  0.000000E+00
  -675.200  0.000000E+00  0.000000E+00  0.000000E+00
  -675.100  0.000000E+00  0.000000E+00  0.000000E+00
  -675.000  0.000000E+00  0.000000E+00  0.000000E+00
  -674.900  0.000000E+00  0.000000E+00  0.000000E+00
  -674.800  0.000000E+00  0.000000E+00  0.000000E+00
  -674.700  0.000000E+00  0.000000E+00  0.000000E+00
  -674.600  0.000000E+00  0.000000E+00  0.000000E+00
  -674.500  0.000000E+00  0.000000E+00  0.000000E+00
  -674.400  0.000000E+00  0.000000E+00  0.000000E+00
  -674.300  0.000000E+00  0.000000E+00  0.000000E+00
  -674.200  0.000000E+00  0.000000E+00  0.000000E+00
  -674.100  0.000000E+00  0.000000E+00  0.000000E+00
  -674.000  0.000000E+00  0.000000E+00  0.000000E+00
  -673.900  0.000000E+00  0.000000E+00  0.000000E+00
  -673.800  0.000000E+00  0.000000E+00  0.000000E+00
  -673.700  0.000000E+00  0.000000E+00  0.000000E+00
  -673.600  0.000000E+00  0.000000E+00  0.000000E+00
  -673.500  0.000000E+00  0.000000E+00  0.000000E+00
  -673.400  0.000000E+00  0.000000E+00  0.000000E+00
  -673.300  0.000000E+00  0.000000E+00  0.000000E+00
  -673.200  0.000000E+00  0.000000E+00  0.000000E+00
  -673.100  0.000000E+00  0.000000E+00  0.000000E+00
  -673.000  0.000000E+00  0.000000E+00  0.000000E+00
  -672.900  0.000000E+00  0.000000E+00  0.000000E+00
  -672.800  0.000000E+00  0.000000E+00  0.000000E+00
  -672.700  0.000000E+00  0.000000E+00  0.000000E+00
  -672.600  0.000000E+00  0.000000E+00  0.000000E+00
  -672.500  0.000000E+00  0.000000E+00  0.000000E+00
  -672.400  0.000000E+00  0.000000E+00  0.000000E+00
  -672.300  0.000000E+00  0.000000E+00  0.000000E+00
  -672.200  0.000000E+00  0.000000E+00  0.000000E+00
  -672.100  0.000000E+00  0.000000E+00  0.000000E+00
  -672.000  0.000000E+00  0.000000E+00  0.000000E+00
  -671.900  0.000000E+00  0.000000E+00  0.000000E+00
  -671.800  0.000000E+00  0.000000E+00  0.000000E+00
  -671.700  0.000000E+00  0.000000E+00  0.000000E+00
  -671.600  0.000000E+00  0.000000E+00  0.000000E+00
  -671.500  0.000000E+00  0.000000E+00  0.000000E+00
  -671.400  0.000000E+00  0.000000E+00  0.000000E+00
  -671.300  0.000000E+00  0.000000E+00  0.000000E+00
  -671.200  0.000000E+00  0.000000E+00  0.000000E+00
  -671.100  0.000000E+00  0.000000E+00  0.000000E+00
  -671.000  0.000000E+00  0.000000E+00  0.000000E+00
  -670.900  0.000000E+00  0.000000E+00  0.000000E+00
  -670.800  0.000000E+00  0.000000E+00  0.000000E+00
  -670.700  0.000000E+00  0.000000E+00  0.000000E+00
  -670.600  0.000000E+00  0.000000E+00  0.000000E+00
  -670.500  0.000000E+00  0.000000E+00  0.000000E+00
  -670.400  0.000000E+00  0.000000E+00  0.000000E+00
  -670.300  0.000000E+00  0.000000E+00  0.000000E+00
  -670.200  0.000000E+00  0.000000E+00  0.000000E+00
  -670.100  0.000000E+00  0.000000E+00  0.000000E+00
  -670.000  0.000000E+00  0.000000E+00  0.000000E+00
  -669.900  0.000000E+00  0.000000E+00  0.000000E+00
  -669.800  0.000000E+00  0.000000E+00  0.000000E+00
  -669.700  0.000000E+00  0.000000E+00  0.000000E+00
  -669.600  0.000000E+00  0.000000E+00  0.000000E+00
  -669.500  0.000000E+00  0.000000E+00  0.000000E+00
  -669.400  0.000000E+00  0.000000E+00  0.000000E+00
  -669.300  0.000000E+00  0.000000E+00  0.000000E+00
  -669.200  0.000000E+00  0.000000E+00  0.000000E+00
  -669.100  0.000000E+00  0.000000E+00  0.000000E+00
  -669.000  0.000000E+00  0.000000E+00  0.000000E+00
  -668.900  0.000000E+00  0.000000E+00  0.000000E+00
  -668.800  0.000000E+00  0.000000E+00  0.000000E+00
  -668.700  0.000000E+00  0.000000E+00  0.000000E+00
  -668.600  0.000000E+00  0.000000E+00  0.000000E+00
  -668.500  0.000000E+00  0.000000E+00  0.000000E+00
  -668.400  0.000000E+00  0.000000E+00  0.000000E+00
  -668.300  0.000000E+00  0.000000E+00  0.000000E+00
  -668.200  0.000000E+00  0.000000E+00  0.000000E+00
  -668.100  0.000000E+00  0.000000E+00  0.000000E+00
  -668.000  0.000000E+00  0.000000E+00  0.000000E+00
  -667.900  0.000000E+00  0.000000E+00  0.000000E+00
  -667.800  0.000000E+00  0.000000E+00  0.000000E+00
  -667.700  0.000000E+00  0.000000E+00  0.000000E+00
  -667.600  0.000000E+00  0.000000E+00  0.000000E+00
  -667.500  0.000000E+00  0.000000E+00  0.000000E+00
  -667.400  0.000000E+00  0.000000E+00  0.000000E+00
  -667.300  0.000000E+00  0.000000E+00  0.000000E+00
  -667.200  0.000000E+00  0.000000E+00  0.000000E+00
  -667.100  0.000000E+00  0.780648E-05  0.846267E-05
  -667.000  0.788646E-05  0.118867E-04  0.128587E-04
  -666.900  0.119844E-04  0.179208E-04  0.193431E-04
  -666.800  0.180414E-04  0.267572E-04  0.288134E-04
  -666.700  0.269097E-04  0.395734E-04  0.425112E-04
  -666.600  0.397730E-04  0.579866E-04  0.621354E-04
  -666.500  0.582571E-04  0.841945E-04  0.899876E-04
  -666.400  0.845699E-04  0.121152E-03  0.129152E-03
  -666.300  0.121674E-03  0.172787E-03  0.183717E-03
  -666.200  0.173499E-03  0.244261E-03  0.259042E-03
  -666.100  0.245184E-03  0.342277E-03  0.362066E-03
  -666.000  0.343366E-03  0.475426E-03  0.501666E-03
  -665.900  0.476489E-03  0.654572E-03  0.689052E-03
  -665.800  0.655142E-03  0.893260E-03  0.938176E-03
  -665.700  0.892389E-03  0.120813E-02  0.126616E-02
  -665.600  0.120408E-02  0.161929E-02  0.169370E-02
  -665.500  0.160911E-02  0.215065E-02  0.224536E-02
  -665.400  0.212959E-02  0.283010E-02  0.294987E-02
  -665.300  0.279086E-02  0.368961E-02  0.384011E-02
  -665.200  0.362134E-02  0.476501E-02  0.495306E-02
  -665.100  0.465220E-02  0.609562E-02  0.632935E-02
  -665.000  0.591673E-02  0.772356E-02  0.801264E-02
  -664.900  0.744946E-02  0.969270E-02  0.100487E-01
  -664.800  0.928509E-02  0.120475E-01  0.124839E-01
  -664.700  0.114571E-01  0.148312E-01  0.153642E-01
  -664.600  0.139962E-01  0.180844E-01  0.187330E-01
  -664.500  0.169289E-01  0.218433E-01  0.226295E-01
  -664.400  0.202757E-01  0.261373E-01  0.270870E-01
  -664.300  0.240498E-01  0.309882E-01  0.321312E-01
  -664.200  0.282555E-01  0.364081E-01  0.377788E-01
  -664.100  0.328876E-01  0.423988E-01  0.440364E-01
  -664.000  0.379307E-01  0.489509E-01  0.509000E-01
  -663.900  0.433589E-01  0.560441E-01  0.583544E-01
  -663.800  0.491365E-01  0.636468E-01  0.663738E-01
  -663.700  0.552179E-01  0.717174E-01  0.749219E-01
  -663.600  0.615496E-01  0.802046E-01  0.839527E-01
  -663.500  0.680707E-01  0.890488E-01  0.934113E-01
  -663.400  0.747146E-01  0.981828E-01  0.103234E+00
  -663.300  0.814107E-01  0.107533E+00  0.113351E+00
  -663.200  0.880856E-01  0.117020E+00  0.123684E+00
  -663.100  0.946649E-01  0.126559E+00  0.134147E+00
  -663.000  0.101075E+00  0.136062E+00  0.144651E+00
  -662.900  0.107243E+00  0.145436E+00  0.155097E+00
  -662.800  0.113102E+00  0.154587E+00  0.165384E+00
  -662.700  0.118588E+00  0.163419E+00  0.175405E+00
  -662.600  0.123645E+00  0.171837E+00  0.185053E+00
  -662.500  0.128229E+00  0.179748E+00  0.194220E+00
  -662.400  0.132303E+00  0.187067E+00  0.202800E+00
  -662.300  0.135848E+00  0.193719E+00  0.210696E+00
  -662.200  0.138857E+00  0.199639E+00  0.217822E+00
  -662.100  0.141343E+00  0.204784E+00  0.224107E+00
  -662.000  0.143335E+00  0.209125E+00  0.229497E+00
  -661.900  0.144884E+00  0.212661E+00  0.233961E+00
  -661.800  0.146055E+00  0.215411E+00  0.237493E+00
  -661.700  0.146933E+00  0.217421E+00  0.240110E+00
  -661.600  0.147615E+00  0.218757E+00  0.241855E+00
  -661.500  0.148210E+00  0.219507E+00  0.242795E+00
  -661.400  0.148829E+00  0.219777E+00  0.243015E+00
  -661.300  0.149588E+00  0.219682E+00  0.242618E+00
  -661.200  0.150595E+00  0.219344E+00  0.241718E+00
  -661.100  0.151947E+00  0.218885E+00  0.240434E+00
  -661.000  0.153726E+00  0.218421E+00  0.238885E+00
  -660.900  0.155992E+00  0.218054E+00  0.237184E+00
  -660.800  0.158781E+00  0.217869E+00  0.235433E+00
  -660.700  0.162102E+00  0.217932E+00  0.233721E+00
  -660.600  0.165936E+00  0.218281E+00  0.232115E+00
  -660.500  0.170241E+00  0.218933E+00  0.230664E+00
  -660.400  0.174950E+00  0.219880E+00  0.229396E+00
  -660.300  0.179978E+00  0.221092E+00  0.228319E+00
  -660.200  0.185229E+00  0.222522E+00  0.227427E+00
  -660.100  0.190602E+00  0.224113E+00  0.226696E+00
  -660.000  0.195998E+00  0.225799E+00  0.226098E+00
  -659.900  0.201330E+00  0.227517E+00  0.225600E+00
  -659.800  0.206524E+00  0.229213E+00  0.225172E+00
  -659.700  0.211530E+00  0.230843E+00  0.224792E+00
  -659.600  0.216321E+00  0.232383E+00  0.224450E+00
  -659.500  0.220898E+00  0.233830E+00  0.224151E+00
  -659.400  0.225283E+00  0.235203E+00  0.223921E+00
  -659.300  0.229522E+00  0.236545E+00  0.223802E+00
  -659.200  0.233676E+00  0.237918E+00  0.223855E+00
  -659.100  0.237817E+00  0.239404E+00  0.224160E+00
  -659.000  0.242021E+00  0.241097E+00  0.224807E+00
  -658.900  0.246359E+00  0.243101E+00  0.225900E+00
  -658.800  0.250896E+00  0.245523E+00  0.227549E+00
  -658.700  0.255680E+00  0.248468E+00  0.229864E+00
  -658.600  0.260747E+00  0.252038E+00  0.232957E+00
  -658.500  0.266112E+00  0.256324E+00  0.236933E+00
  -658.400  0.271774E+00  0.261406E+00  0.241890E+00
  -658.300  0.277715E+00  0.267349E+00  0.247912E+00
  -658.200  0.283903E+00  0.274200E+00  0.255067E+00
  -658.100  0.290294E+00  0.281986E+00  0.263406E+00
  -658.000  0.296833E+00  0.290711E+00  0.272953E+00
  -657.900  0.303456E+00  0.300356E+00  0.283707E+00
  -657.800  0.310091E+00  0.310873E+00  0.295633E+00
  -657.700  0.316659E+00  0.322183E+00  0.308662E+00
  -657.600  0.323068E+00  0.334176E+00  0.322685E+00
  -657.500  0.329219E+00  0.346707E+00  0.337551E+00
  -657.400  0.335002E+00  0.359598E+00  0.353068E+00
  -657.300  0.340300E+00  0.372638E+00  0.369005E+00
  -657.200  0.344985E+00  0.385589E+00  0.385093E+00
  -657.100  0.348930E+00  0.398189E+00  0.401033E+00
  -657.000  0.352007E+00  0.410164E+00  0.416504E+00
  -656.900  0.354096E+00  0.421231E+00  0.431174E+00
  -656.800  0.355094E+00  0.431115E+00  0.444708E+00
  -656.700  0.354920E+00  0.439557E+00  0.456789E+00
  -656.600  0.353525E+00  0.446330E+00  0.467119E+00
  -656.500  0.350896E+00  0.451242E+00  0.475443E+00
  -656.400  0.347063E+00  0.454152E+00  0.481552E+00
  -656.300  0.342097E+00  0.454977E+00  0.485296E+00
  -656.200  0.336118E+00  0.453695E+00  0.486588E+00
  -656.100  0.329286E+00  0.450345E+00  0.485412E+00
  -656.000  0.321797E+00  0.445033E+00  0.481818E+00
  -655.900  0.313879E+00  0.437922E+00  0.475927E+00
  -655.800  0.305779E+00  0.429230E+00  0.467921E+00
  -655.700  0.297752E+00  0.419216E+00  0.458039E+00
  -655.600  0.290054E+00  0.408177E+00  0.446564E+00
  -655.500  0.282925E+00  0.396427E+00  0.433814E+00
  -655.400  0.276580E+00  0.384292E+00  0.420132E+00
  -655.300  0.271202E+00  0.372091E+00  0.405865E+00
  -655.200  0.266929E+00  0.360126E+00  0.391361E+00
  -655.100  0.263854E+00  0.348675E+00  0.376948E+00
  -655.000  0.262017E+00  0.337973E+00  0.362930E+00
  -654.900  0.261410E+00  0.328215E+00  0.349573E+00
  -654.800  0.261976E+00  0.319546E+00  0.337098E+00
  -654.700  0.263614E+00  0.312058E+00  0.325679E+00
  -654.600  0.266186E+00  0.305791E+00  0.315438E+00
  -654.500  0.269523E+00  0.300738E+00  0.306444E+00
  -654.400  0.273436E+00  0.296842E+00  0.298713E+00
  -654.300  0.277720E+00  0.294009E+00  0.292217E+00
  -654.200  0.282163E+00  0.292107E+00  0.286881E+00
  -654.100  0.286554E+00  0.290975E+00  0.282592E+00
  -654.000  0.290685E+00  0.290431E+00  0.279206E+00
  -653.900  0.294361E+00  0.290279E+00  0.276553E+00
  -653.800  0.297398E+00  0.290312E+00  0.274445E+00
  -653.700  0.299632E+00  0.290323E+00  0.272684E+00
  -653.600  0.300916E+00  0.290110E+00  0.271070E+00
  -653.500  0.301131E+00  0.289486E+00  0.269407E+00
  -653.400  0.300180E+00  0.288278E+00  0.267516E+00
  -653.300  0.297997E+00  0.286344E+00  0.265234E+00
  -653.200  0.294548E+00  0.283570E+00  0.262430E+00
  -653.100  0.289835E+00  0.279879E+00  0.259005E+00
  -653.000  0.283893E+00  0.275236E+00  0.254898E+00
  -652.900  0.276798E+00  0.269647E+00  0.250090E+00
  -652.800  0.268660E+00  0.263163E+00  0.244607E+00
  -652.700  0.259627E+00  0.255878E+00  0.238515E+00
  -652.600  0.249876E+00  0.247925E+00  0.231920E+00
  -652.500  0.239614E+00  0.239471E+00  0.224962E+00
  -652.400  0.229067E+00  0.230711E+00  0.217808E+00
  -652.300  0.218474E+00  0.221856E+00  0.210645E+00
  -652.200  0.208080E+00  0.213129E+00  0.203668E+00
  -652.100  0.198124E+00  0.204746E+00  0.197070E+00
  -652.000  0.188833E+00  0.196915E+00  0.191033E+00
  -651.900  0.180412E+00  0.189820E+00  0.185718E+00
  -651.800  0.173038E+00  0.183611E+00  0.181255E+00
  -651.700  0.166851E+00  0.178405E+00  0.177740E+00
  -651.600  0.161952E+00  0.174272E+00  0.175223E+00
  -651.500  0.158397E+00  0.171239E+00  0.173717E+00
  -651.400  0.156202E+00  0.169287E+00  0.173186E+00
  -651.300  0.155334E+00  0.168354E+00  0.173558E+00
  -651.200  0.155725E+00  0.168339E+00  0.174721E+00
  -651.100  0.157267E+00  0.169109E+00  0.176537E+00
  -651.000  0.159821E+00  0.170507E+00  0.178842E+00
  -650.900  0.163222E+00  0.172359E+00  0.181459E+00
  -650.800  0.167286E+00  0.174479E+00  0.184204E+00
  -650.700  0.171817E+00  0.176682E+00  0.186891E+00
  -650.600  0.176609E+00  0.178789E+00  0.189343E+00
  -650.500  0.181458E+00  0.180630E+00  0.191395E+00
  -650.400  0.186164E+00  0.182052E+00  0.192897E+00
  -650.300  0.190536E+00  0.182920E+00  0.193722E+00
  -650.200  0.194398E+00  0.183123E+00  0.193761E+00
  -650.100  0.197594E+00  0.182572E+00  0.192934E+00
  -650.000  0.199988E+00  0.181203E+00  0.191183E+00
  -649.900  0.201474E+00  0.178977E+00  0.188476E+00
  -649.800  0.201972E+00  0.175879E+00  0.184807E+00
  -649.700  0.201437E+00  0.171920E+00  0.180196E+00
  -649.600  0.199852E+00  0.167133E+00  0.174686E+00
  -649.500  0.197237E+00  0.161573E+00  0.168342E+00
  -649.400  0.193640E+00  0.155316E+00  0.161250E+00
  -649.300  0.189142E+00  0.148454E+00  0.153514E+00
  -649.200  0.183843E+00  0.141093E+00  0.145250E+00
  -649.100  0.177868E+00  0.133350E+00  0.136587E+00
  -649.000  0.171351E+00  0.125345E+00  0.127657E+00
  -648.900  0.164433E+00  0.117203E+00  0.118594E+00
  -648.800  0.157256E+00  0.109043E+00  0.109528E+00
  -648.700  0.149951E+00  0.100977E+00  0.100580E+00
  -648.600  0.142638E+00  0.931066E-01  0.918622E-01
  -648.500  0.135417E+00  0.855176E-01  0.834688E-01
  -648.400  0.128367E+00  0.782809E-01  0.754790E-01
  -648.300  0.121546E+00  0.714493E-01  0.679537E-01
  -648.200  0.114985E+00  0.650584E-01  0.609357E-01
  -648.100  0.108700E+00  0.591268E-01  0.544501E-01
  -648.000  0.102684E+00  0.536584E-01  0.485060E-01
  -647.900  0.969207E-01  0.486440E-01  0.430985E-01
  -647.800  0.913815E-01  0.440641E-01  0.382108E-01
  -647.700  0.860350E-01  0.398920E-01  0.338170E-01
  -647.600  0.808491E-01  0.360957E-01  0.298847E-01
  -647.500  0.757956E-01  0.326414E-01  0.263774E-01
  -647.400  0.708528E-01  0.294950E-01  0.232565E-01
  -647.300  0.660078E-01  0.266243E-01  0.204837E-01
  -647.200  0.612573E-01  0.239998E-01  0.180221E-01
  -647.100  0.566084E-01  0.215962E-01  0.158372E-01
  -647.000  0.520778E-01  0.193927E-01  0.138982E-01
  -646.900  0.476913E-01  0.173726E-01  0.121778E-01
  -646.800  0.434819E-01  0.155242E-01  0.106527E-01
  -646.700  0.394892E-01  0.138392E-01  0.930336E-02
  -646.600  0.357574E-01  0.123136E-01  0.811404E-02
  -646.500  0.323348E-01  0.109462E-01  0.707213E-02
  -646.400  0.292723E-01  0.973869E-02  0.616806E-02
  -646.300  0.266231E-01  0.869526E-02  0.539490E-02
  -646.200  0.244420E-01  0.782209E-02  0.474798E-02
  -646.100  0.227850E-01  0.712711E-02  0.422467E-02
  -646.000  0.217087E-01  0.661976E-02  0.382402E-02
  -645.900  0.212695E-01  0.631067E-02  0.354656E-02
  -645.800  0.215227E-01  0.621127E-02  0.339391E-02
  -645.700  0.225208E-01  0.633332E-02  0.336858E-02
  -645.600  0.243108E-01  0.668827E-02  0.347346E-02
  -645.500  0.269320E-01  0.728644E-02  0.371147E-02
  -645.400  0.304123E-01  0.813610E-02  0.408494E-02
  -645.300  0.347642E-01  0.924225E-02  0.459506E-02
  -645.200  0.399812E-01  0.106055E-01  0.524118E-02
  -645.100  0.460337E-01  0.122207E-01  0.602013E-02
  -645.000  0.528657E-01  0.140758E-01  0.692561E-02
  -644.900  0.603927E-01  0.161511E-01  0.794754E-02
  -644.800  0.685000E-01  0.184180E-01  0.907172E-02
  -644.700  0.770438E-01  0.208395E-01  0.102795E-01
  -644.600  0.858530E-01  0.233696E-01  0.115480E-01
  -644.500  0.947339E-01  0.259549E-01  0.128503E-01
  -644.400  0.103476E+00  0.285354E-01  0.141559E-01
  -644.300  0.111860E+00  0.310470E-01  0.154322E-01
  -644.200  0.119668E+00  0.334234E-01  0.166451E-01
  -644.100  0.126688E+00  0.355995E-01  0.177609E-01
  -644.000  0.132733E+00  0.375139E-01  0.187474E-01
  -643.900  0.137640E+00  0.391120E-01  0.195758E-01
  -643.800  0.141284E+00  0.403487E-01  0.202219E-01
  -643.700  0.143581E+00  0.411903E-01  0.206671E-01
  -643.600  0.144493E+00  0.416166E-01  0.208999E-01
  -643.500  0.144027E+00  0.416211E-01  0.209158E-01
  -643.400  0.142234E+00  0.412115E-01  0.207176E-01
  -643.300  0.139202E+00  0.404085E-01  0.203151E-01
  -643.200  0.135056E+00  0.392444E-01  0.197244E-01
  -643.100  0.129942E+00  0.377614E-01  0.189669E-01
  -643.000  0.124025E+00  0.360085E-01  0.180678E-01
  -642.900  0.117477E+00  0.340390E-01  0.170550E-01
  -642.800  0.110469E+00  0.319080E-01  0.159573E-01
  -642.700  0.103167E+00  0.296698E-01  0.148033E-01
  -642.600  0.957202E-01  0.273755E-01  0.136205E-01
  -642.500  0.882639E-01  0.250719E-01  0.124336E-01
  -642.400  0.809125E-01  0.227994E-01  0.112645E-01
  -642.300  0.737604E-01  0.205923E-01  0.101314E-01
  -642.200  0.668824E-01  0.184779E-01  0.904892E-02
  -642.100  0.603346E-01  0.164767E-01  0.802815E-02
  -642.000  0.541573E-01  0.146033E-01  0.707668E-02
  -641.900  0.483769E-01  0.128669E-01  0.619909E-02
  -641.800  0.430089E-01  0.112718E-01  0.539740E-02
  -641.700  0.380596E-01  0.981882E-02  0.467152E-02
  -641.600  0.335291E-01  0.850558E-02  0.401967E-02
  -641.500  0.294121E-01  0.732757E-02  0.343886E-02
  -641.400  0.257000E-01  0.627866E-02  0.292520E-02
  -641.300  0.223814E-01  0.535162E-02  0.247429E-02
  -641.200  0.194428E-01  0.453856E-02  0.208136E-02
  -641.100  0.168694E-01  0.383123E-02  0.174155E-02
  -641.000  0.146453E-01  0.322128E-02  0.145003E-02
  -640.900  0.127536E-01  0.270043E-02  0.120208E-02
  -640.800  0.111764E-01  0.226059E-02  0.993171E-03
  -640.700  0.989553E-02  0.189399E-02  0.819033E-03
  -640.600  0.889189E-02  0.159320E-02  0.675668E-03
  -640.500  0.814595E-02  0.135124E-02  0.559373E-03
  -640.400  0.763764E-02  0.116154E-02  0.466748E-03
  -640.300  0.734631E-02  0.101799E-02  0.394689E-03
  -640.200  0.725073E-02  0.914884E-03  0.340382E-03
  -640.100  0.732907E-02  0.846968E-03  0.301285E-03
  -640.000  0.755882E-02  0.809343E-03  0.275109E-03
  -639.900  0.791683E-02  0.797451E-03  0.259789E-03
  -639.800  0.837939E-02  0.807024E-03  0.253462E-03
  -639.700  0.892233E-02  0.834046E-03  0.254439E-03
  -639.600  0.952121E-02  0.874718E-03  0.261181E-03
  -639.500  0.101517E-01  0.925430E-03  0.272280E-03
  -639.400  0.107899E-01  0.982755E-03  0.286441E-03
  -639.300  0.114127E-01  0.104345E-02  0.302475E-03
  -639.200  0.119984E-01  0.110447E-02  0.319291E-03
  -639.100  0.125271E-01  0.116300E-02  0.335901E-03
  -639.000  0.129812E-01  0.121651E-02  0.351421E-03
  -638.900  0.133459E-01  0.126276E-02  0.365081E-03
  -638.800  0.136093E-01  0.129987E-02  0.376233E-03
  -638.700  0.137629E-01  0.132634E-02  0.384362E-03
  -638.600  0.138015E-01  0.134112E-02  0.389088E-03
  -638.500  0.137234E-01  0.134355E-02  0.390174E-03
  -638.400  0.135302E-01  0.133344E-02  0.387525E-03
  -638.300  0.132265E-01  0.131098E-02  0.381180E-03
  -638.200  0.128200E-01  0.127677E-02  0.371303E-03
  -638.100  0.123204E-01  0.123177E-02  0.358170E-03
  -638.000  0.117395E-01  0.117718E-02  0.342147E-03
  -637.900  0.110908E-01  0.111445E-02  0.323675E-03
  -637.800  0.103883E-01  0.104520E-02  0.303241E-03
  -637.700  0.964681E-02  0.971087E-03  0.281359E-03
  -637.600  0.888106E-02  0.893824E-03  0.258548E-03
  -637.500  0.810525E-02  0.815054E-03  0.235312E-03
  -637.400  0.733274E-02  0.736323E-03  0.212118E-03
  -637.300  0.657569E-02  0.659029E-03  0.189389E-03
  -637.200  0.584477E-02  0.584388E-03  0.167489E-03
  -637.100  0.514899E-02  0.513409E-03  0.146719E-03
  -637.000  0.449555E-02  0.446889E-03  0.127310E-03
  -636.900  0.388983E-02  0.385405E-03  0.109427E-03
  -636.800  0.333542E-02  0.329325E-03  0.931737E-04
  -636.700  0.283420E-02  0.278828E-03  0.785917E-04
  -636.600  0.238651E-02  0.233918E-03  0.656740E-04
  -636.500  0.199134E-02  0.194458E-03  0.543703E-04
  -636.400  0.164656E-02  0.160193E-03  0.445967E-04
  -636.300  0.134918E-02  0.130779E-03  0.362445E-04
  -636.200  0.109555E-02  0.105812E-03  0.291880E-04
  -636.100  0.881616E-03  0.848527E-04  0.232928E-04
  -636.000  0.703126E-03  0.674464E-04  0.184215E-04
  -635.900  0.555794E-03  0.531430E-04  0.144393E-04
  -635.800  0.435457E-03  0.415108E-04  0.112182E-04
  -635.700  0.338183E-03  0.321466E-04  0.863963E-05
  -635.600  0.260351E-03  0.246830E-04  0.000000E+00
  -635.500  0.198695E-03  0.187922E-04  0.000000E+00
  -635.400  0.150333E-03  0.141873E-04  0.000000E+00
  -635.300  0.112766E-03  0.106214E-04  0.000000E+00
  -635.200  0.838630E-04  0.788559E-05  0.000000E+00
  -635.100  0.618345E-04  0.000000E+00  0.000000E+00
  -635.000  0.452020E-04  0.000000E+00  0.000000E+00
  -634.900  0.327598E-04  0.000000E+00  0.000000E+00
  -634.800  0.235376E-04  0.000000E+00  0.000000E+00
  -634.700  0.167646E-04  0.000000E+00  0.000000E+00
  -634.600  0.118359E-04  0.000000E+00  0.000000E+00
  -634.500  0.828224E-05  0.000000E+00  0.000000E+00
  -634.400  0.000000E+00  0.000000E+00  0.000000E+00
  -634.300  0.000000E+00  0.000000E+00  0.000000E+00
  -634.200  0.000000E+00  0.000000E+00  0.000000E+00
  -634.100  0.000000E+00  0.000000E+00  0.000000E+00
  -634.000  0.000000E+00  0.000000E+00  0.000000E+00
  -633.900  0.000000E+00  0.000000E+00  0.000000E+00
  -633.800  0.000000E+00  0.000000E+00  0.000000E+00
  -633.700  0.000000E+00  0.000000E+00  0.000000E+00
  -633.600  0.000000E+00  0.000000E+00  0.000000E+00
