  x           300.0         1273.0      Infinity
  -676.700  0.000000E+00  0.000000E+00  0.000000E+00
  -676.600  0.000000E+00  0.000000E+00  0.000000E+00
  -676.500  0.000000E+00  0.000000E+00  0.000000E+00
  -676.400  0.000000E+00  0.000000E+00  0.000000E+00
  -676.300  0.000000E+00  0.000000E+00  0.000000E+00
  -676.200  0.000000E+00  0.000000E+00  0.000000E+00
  -676.100  0.000000E+00  0.000000E+00  0.000000E+00
  -676.000  0.000000E+00  0.000000E+00  0.000000E+00
  -675.900  0.000000E+00  0.000000E+00  0.000000E+00
  -675.800  0.000000E+00  0.000000E+00  0.000000E+00
  -675.700  0.000000E+00  0.000000E+00  0.000000E+00
  -675.600  0.000000E+00  0.000000E+00  0.000000E+00
  -675.500  0.000000E+00  0.000000E+00  0.000000E+00
  -675.400  0.000000E+00  0.000000E+00  0.000000E+00
  -675.300  0.000000E+00  0.000000E+00  0.000000E+00
  -675.200  0.000000E+00  0.000000E+00  0.000000E+00
  -675.100  0.000000E+00  0.000000E+00  0.000000E+00
  -675.000  0.000000E+00  0.000000E+00  0.000000E+00
  -674.900  0.000000E+00  0.000000E+00  0.000000E+00
  -674.800  0.000000E+00  0.000000E+00  0.000000E+00
  -674.700  0.000000E+00  0.000000E+00  0.000000E+00
  -674.600  0.000000E+00  0.000000E+00  0.000000E+00
  -674.500  0.000000E+00  0.000000E+00  0.000000E+00
  -674.400  0.000000E+00  0.000000E+00  0.000000E+00
  -674.300  0.000000E+00  0.000000E+00  0.000000E+00
  -674.200  0.000000E+00  0.000000E+00  0.000000E+00
  -674.100  0.000000E+00  0.000000E+00  0.000000E+00
  -674.000  0.000000E+00  0.000000E+00  0.000000E+00
  -673.900  0.000000E+00  0.000000E+00  0.000000E+00
  -673.800  0.000000E+00  0.000000E+00  0.000000E+00
  -673.700  0.000000E+00  0.000000E+00  0.000000E+00
  -673.600  0.000000E+00  0.000000E+00  0.000000E+00
  -673.500  0.000000E+00  0.000000E+00  0.000000E+00
  -673.400  0.000000E+00  0.000000E+00  0.000000E+00
  -673.300  0.000000E+00  0.000000E+00  0.000000E+00
  -673.200  0.000000E+00  0.000000E+00  0.000000E+00
  -673.100  0.000000E+00  0.000000E+00  0.000000E+00
  -673.000  0.000000E+00  0.000000E+00  0.000000E+00
  -672.900  0.000000E+00  0.000000E+00  0.000000E+00
  -672.800  0.000000E+00  0.000000E+00  0.000000E+00
  -672.700  0.000000E+00  0.000000E+00  0.000000E+00
  -672.600  0.000000E+00  0.000000E+00  0.000000E+00
  -672.500  0.000000E+00  0.000000E+00  0.000000E+00
  -672.400  0.000000E+00  0.000000E+00  0.000000E+00
  -672.300  0.000000E+00  0.000000E+00  0.000000E+00
  -672.200  0.000000E+00  0.000000E+00  0.000000E+00
  -672.100  0.000000E+00  0.000000E+00  0.000000E+00
  -672.000  0.000000E+00  0.000000E+00  0.000000E+00
  -671.900  0.000000E+00  0.000000E+00  0.000000E+00
  -671.800  0.000000E+00  0.000000E+00  0.000000E+00
  -671.700  0.000000E+00  0.000000E+00  0.000000E+00
  -671.600  0.000000E+00  0.000000E+00  0.000000E+00
  -671.500  0.000000E+00  0.000000E+00  0.000000E+00
  -671.400  0.000000E+00  0.000000E+00  0.000000E+00
  -671.300  0.000000E+00  0.000000E+00  0.000000E+00
  -671.200  0.000000E+00  0.000000E+00  0.000000E+00
  -671.100  0.000000E+00  0.000000E+00  0.000000E+00
  -671.000  0.000000E+00  0.000000E+00  0.000000E+00
  -670.900  0.000000E+00  0.000000E+00  0.000000E+00
  -670.800  0.000000E+00  0.000000E+00  0.000000E+00
  -670.700  0.000000E+00  0.000000E+00  0.000000E+00
  -670.600  0.000000E+00  0.000000E+00  0.000000E+00
  -670.500  0.000000E+00  0.000000E+00  0.000000E+00
  -670.400  0.000000E+00  0.000000E+00  0.000000E+00
  -670.300  0.000000E+00  0.000000E+00  0.000000E+00
  -670.200  0.000000E+00  0.000000E+00  0.000000E+00
  -670.100  0.000000E+00  0.000000E+00  0.000000E+00
  -670.000  0.000000E+00  0.000000E+00  0.000000E+00
  -669.900  0.000000E+00  0.000000E+00  0.000000E+00
  -669.800  0.000000E+00  0.000000E+00  0.000000E+00
  -669.700  0.000000E+00  0.000000E+00  0.000000E+00
  -669.600  0.000000E+00  0.000000E+00  0.000000E+00
  -669.500  0.000000E+00  0.000000E+00  0.000000E+00
  -669.400  0.000000E+00  0.000000E+00  0.000000E+00
  -669.300  0.000000E+00  0.000000E+00  0.000000E+00
  -669.200  0.000000E+00  0.000000E+00  0.000000E+00
  -669.100  0.000000E+00  0.000000E+00  0.000000E+00
  -669.000  0.000000E+00  0.000000E+00  0.000000E+00
  -668.900  0.000000E+00  0.000000E+00  0.000000E+00
  -668.800  0.000000E+00  0.000000E+00  0.000000E+00
  -668.700  0.000000E+00  0.000000E+00  0.000000E+00
  -668.600  0.000000E+00  0.000000E+00  0.000000E+00
  -668.500  0.000000E+00  0.000000E+00  0.000000E+00
  -668.400  0.000000E+00  0.000000E+00  0.000000E+00
  -668.300  0.000000E+00  0.000000E+00  0.000000E+00
  -668.200  0.000000E+00  0.000000E+00  0.000000E+00
  -668.100  0.000000E+00  0.000000E+00  0.000000E+00
  -668.000  0.000000E+00  0.000000E+00  0.000000E+00
  -667.900  0.000000E+00  0.000000E+00  0.000000E+00
  -667.800  0.000000E+00  0.000000E+00  0.000000E+00
  -667.700  0.000000E+00  0.000000E+00  0.000000E+00
  -667.600  0.000000E+00  0.000000E+00  0.000000E+00
  -667.500  0.000000E+00  0.000000E+00  0.000000E+00
  -667.400  0.000000E+00  0.000000E+00  0.000000E+00
  -667.300  0.000000E+00  0.000000E+00  0.000000E+00
  -667.200  0.000000E+00  0.000000E+00  0.000000E+00
  -667.100  0.000000E+00  0.000000E+00  0.000000E+00
  -667.000  0.000000E+00  0.000000E+00  0.000000E+00
  -666.900  0.185713E-04  0.000000E+00  0.000000E+00
  -666.800  0.271526E-04  0.000000E+00  0.000000E+00
  -666.700  0.393920E-04  0.138570E-04  0.000000E+00
  -666.600  0.567017E-04  0.202407E-04  0.000000E+00
  -666.500  0.809716E-04  0.293295E-04  0.185108E-04
  -666.400  0.114704E-03  0.421573E-04  0.268060E-04
  -666.300  0.161173E-03  0.601041E-04  0.385023E-04
  -666.200  0.224615E-03  0.849911E-04  0.548495E-04
  -666.100  0.310442E-03  0.119197E-03  0.774970E-04
  -666.000  0.425488E-03  0.165795E-03  0.108599E-03
  -665.900  0.578271E-03  0.228709E-03  0.150938E-03
  -665.800  0.779276E-03  0.312902E-03  0.208076E-03
  -665.700  0.104124E-02  0.424579E-03  0.284524E-03
  -665.600  0.137943E-02  0.571413E-03  0.385939E-03
  -665.500  0.181190E-02  0.762798E-03  0.519347E-03
  -665.400  0.235971E-02  0.101012E-02  0.693394E-03
  -665.300  0.304705E-02  0.132702E-02  0.918622E-03
  -665.200  0.390134E-02  0.172971E-02  0.120777E-02
  -665.100  0.495320E-02  0.223724E-02  0.157612E-02
  -665.000  0.623627E-02  0.287185E-02  0.204180E-02
  -664.900  0.778696E-02  0.365918E-02  0.262625E-02
  -664.800  0.964404E-02  0.462863E-02  0.335453E-02
  -664.700  0.118481E-01  0.581362E-02  0.425580E-02
  -664.600  0.144408E-01  0.725180E-02  0.536374E-02
  -664.500  0.174643E-01  0.898536E-02  0.671701E-02
  -664.400  0.209604E-01  0.110612E-01  0.835970E-02
  -664.300  0.249693E-01  0.135311E-01  0.103418E-01
  -664.200  0.295294E-01  0.164520E-01  0.127195E-01
  -664.100  0.346759E-01  0.198859E-01  0.155560E-01
  -664.000  0.404401E-01  0.238998E-01  0.189212E-01
  -663.900  0.468491E-01  0.285661E-01  0.228926E-01
  -663.800  0.539249E-01  0.339616E-01  0.275551E-01
  -663.700  0.616840E-01  0.401680E-01  0.330007E-01
  -663.600  0.701375E-01  0.472707E-01  0.393290E-01
  -663.500  0.792904E-01  0.553584E-01  0.466460E-01
  -663.400  0.891422E-01  0.645220E-01  0.550635E-01
  -663.300  0.996869E-01  0.748534E-01  0.646983E-01
  -663.200  0.110913E+00  0.864442E-01  0.756705E-01
  -663.100  0.122806E+00  0.993840E-01  0.881019E-01
  -663.000  0.135345E+00  0.113759E+00  0.102114E+00
  -662.900  0.148509E+00  0.129649E+00  0.117827E+00
  -662.800  0.162273E+00  0.147129E+00  0.135354E+00
  -662.700  0.176615E+00  0.166264E+00  0.154804E+00
  -662.600  0.191514E+00  0.187109E+00  0.176276E+00
  -662.500  0.206952E+00  0.209709E+00  0.199856E+00
  -662.400  0.222920E+00  0.234101E+00  0.225622E+00
  -662.300  0.239418E+00  0.260311E+00  0.253636E+00
  -662.200  0.256458E+00  0.288355E+00  0.283947E+00
  -662.100  0.274070E+00  0.318246E+00  0.316592E+00
  -662.000  0.292301E+00  0.349993E+00  0.351600E+00
  -661.900  0.311216E+00  0.383605E+00  0.388987E+00
  -661.800  0.330906E+00  0.419095E+00  0.428768E+00
  -661.700  0.351481E+00  0.456485E+00  0.470955E+00
  -661.600  0.373072E+00  0.495809E+00  0.515562E+00
  -661.500  0.395829E+00  0.537115E+00  0.562610E+00
  -661.400  0.419914E+00  0.580470E+00  0.612132E+00
  -661.300  0.445498E+00  0.625957E+00  0.664171E+00
  -661.200  0.472751E+00  0.673677E+00  0.718789E+00
  -661.100  0.501835E+00  0.723747E+00  0.776060E+00
  -661.000  0.532892E+00  0.776293E+00  0.836073E+00
  -660.900  0.566034E+00  0.831445E+00  0.898926E+00
  -660.800  0.601335E+00  0.889324E+00  0.964721E+00
  -660.700  0.638816E+00  0.950039E+00  0.103355E+01
  -660.600  0.678441E+00  0.101367E+01  0.110550E+01
  -660.500  0.720108E+00  0.108024E+01  0.118063E+01
  -660.400  0.763646E+00  0.114975E+01  0.125893E+01
  -660.300  0.808809E+00  0.122210E+01  0.134036E+01
  -660.200  0.855284E+00  0.129712E+01  0.142481E+01
  -660.100  0.902687E+00  0.137456E+01  0.151208E+01
  -660.000  0.950576E+00  0.145406E+01  0.160186E+01
  -659.900  0.998459E+00  0.153516E+01  0.169375E+01
  -659.800  0.104580E+01  0.161730E+01  0.178724E+01
  -659.700  0.109205E+01  0.169984E+01  0.188170E+01
  -659.600  0.113665E+01  0.178202E+01  0.197641E+01
  -659.500  0.117902E+01  0.186303E+01  0.207054E+01
  -659.400  0.121864E+01  0.194200E+01  0.216316E+01
  -659.300  0.125500E+01  0.201801E+01  0.225330E+01
  -659.200  0.128764E+01  0.209015E+01  0.233995E+01
  -659.100  0.131619E+01  0.215750E+01  0.242206E+01
  -659.000  0.134031E+01  0.221920E+01  0.249862E+01
  -658.900  0.135978E+01  0.227444E+01  0.256863E+01
  -658.800  0.137442E+01  0.232250E+01  0.263120E+01
  -658.700  0.138416E+01  0.236277E+01  0.268552E+01
  -658.600  0.138902E+01  0.239479E+01  0.273091E+01
  -658.500  0.138907E+01  0.241820E+01  0.276683E+01
  -658.400  0.138447E+01  0.243283E+01  0.279290E+01
  -658.300  0.137545E+01  0.243864E+01  0.280893E+01
  -658.200  0.136228E+01  0.243572E+01  0.281487E+01
  -658.100  0.134529E+01  0.242433E+01  0.281086E+01
  -658.000  0.132482E+01  0.240483E+01  0.279718E+01
  -657.900  0.130125E+01  0.237769E+01  0.277426E+01
  -657.800  0.127496E+01  0.234348E+01  0.274263E+01
  -657.700  0.124632E+01  0.230281E+01  0.270294E+01
  -657.600  0.121570E+01  0.225633E+01  0.265588E+01
  -657.500  0.118345E+01  0.220473E+01  0.260218E+01
  -657.400  0.114989E+01  0.214866E+01  0.254259E+01
  -657.300  0.111529E+01  0.208878E+01  0.247786E+01
  -657.200  0.107992E+01  0.202568E+01  0.240867E+01
  -657.100  0.104400E+01  0.195995E+01  0.233570E+01
  -657.000  0.100770E+01  0.189208E+01  0.225953E+01
  -656.900  0.971195E+00  0.182253E+01  0.218073E+01
  -656.800  0.934611E+00  0.175171E+01  0.209977E+01
  -656.700  0.898065E+00  0.167998E+01  0.201708E+01
  -656.600  0.861656E+00  0.160767E+01  0.193306E+01
  -656.500  0.825480E+00  0.153506E+01  0.184806E+01
  -656.400  0.789630E+00  0.146244E+01  0.176242E+01
  -656.300  0.754206E+00  0.139008E+01  0.167647E+01
  -656.200  0.719314E+00  0.131825E+01  0.159055E+01
  -656.100  0.685074E+00  0.124722E+01  0.150502E+01
  -656.000  0.651617E+00  0.117730E+01  0.142024E+01
  -655.900  0.619087E+00  0.110879E+01  0.133661E+01
  -655.800  0.587642E+00  0.104198E+01  0.125456E+01
  -655.700  0.557443E+00  0.977222E+00  0.117450E+01
  -655.600  0.528660E+00  0.914815E+00  0.109689E+01
  -655.500  0.501456E+00  0.855076E+00  0.102214E+01
  -655.400  0.475991E+00  0.798297E+00  0.950679E+00
  -655.300  0.452409E+00  0.744745E+00  0.882884E+00
  -655.200  0.430834E+00  0.694649E+00  0.819093E+00
  -655.100  0.411369E+00  0.648199E+00  0.759587E+00
  -655.000  0.394083E+00  0.605530E+00  0.704583E+00
  -654.900  0.379015E+00  0.566729E+00  0.654225E+00
  -654.800  0.366169E+00  0.531826E+00  0.608585E+00
  -654.700  0.355511E+00  0.500796E+00  0.567660E+00
  -654.600  0.346975E+00  0.473566E+00  0.531378E+00
  -654.500  0.340456E+00  0.450014E+00  0.499602E+00
  -654.400  0.335822E+00  0.429979E+00  0.472141E+00
  -654.300  0.332911E+00  0.413267E+00  0.448761E+00
  -654.200  0.331542E+00  0.399661E+00  0.429194E+00
  -654.100  0.331516E+00  0.388925E+00  0.413151E+00
  -654.000  0.332621E+00  0.380816E+00  0.400333E+00
  -653.900  0.334647E+00  0.375090E+00  0.390441E+00
  -653.800  0.337382E+00  0.371508E+00  0.383186E+00
  -653.700  0.340626E+00  0.369842E+00  0.378295E+00
  -653.600  0.344195E+00  0.369879E+00  0.375516E+00
  -653.500  0.347928E+00  0.371427E+00  0.374625E+00
  -653.400  0.351692E+00  0.374313E+00  0.375422E+00
  -653.300  0.355388E+00  0.378386E+00  0.377737E+00
  -653.200  0.358958E+00  0.383519E+00  0.381426E+00
  -653.100  0.362386E+00  0.389610E+00  0.386369E+00
  -653.000  0.365705E+00  0.396579E+00  0.392469E+00
  -652.900  0.369002E+00  0.404368E+00  0.399650E+00
  -652.800  0.372417E+00  0.412944E+00  0.407850E+00
  -652.700  0.376149E+00  0.422299E+00  0.417025E+00
  -652.600  0.380456E+00  0.432447E+00  0.427144E+00
  -652.500  0.385657E+00  0.443428E+00  0.438190E+00
  -652.400  0.392132E+00  0.455311E+00  0.450159E+00
  -652.300  0.400318E+00  0.468193E+00  0.463064E+00
  -652.200  0.410712E+00  0.482203E+00  0.476935E+00
  -652.100  0.423861E+00  0.497501E+00  0.491825E+00
  -652.000  0.440358E+00  0.514285E+00  0.507810E+00
  -651.900  0.460833E+00  0.532787E+00  0.524998E+00
  -651.800  0.485943E+00  0.553275E+00  0.543524E+00
  -651.700  0.516357E+00  0.576050E+00  0.563559E+00
  -651.600  0.552740E+00  0.601443E+00  0.585307E+00
  -651.500  0.595736E+00  0.629805E+00  0.609006E+00
  -651.400  0.645945E+00  0.661503E+00  0.634919E+00
  -651.300  0.703902E+00  0.696905E+00  0.663332E+00
  -651.200  0.770051E+00  0.736367E+00  0.694543E+00
  -651.100  0.844718E+00  0.780217E+00  0.728849E+00
  -651.000  0.928094E+00  0.828736E+00  0.766532E+00
  -650.900  0.102020E+01  0.882142E+00  0.807846E+00
  -650.800  0.112088E+01  0.940567E+00  0.852994E+00
  -650.700  0.122976E+01  0.100405E+01  0.902117E+00
  -650.600  0.134627E+01  0.107250E+01  0.955275E+00
  -650.500  0.146961E+01  0.114573E+01  0.101243E+01
  -650.400  0.159877E+01  0.122338E+01  0.107346E+01
  -650.300  0.173252E+01  0.130500E+01  0.113810E+01
  -650.200  0.186944E+01  0.138996E+01  0.120600E+01
  -650.100  0.200794E+01  0.147756E+01  0.127667E+01
  -650.000  0.214632E+01  0.156694E+01  0.134956E+01
  -649.900  0.228277E+01  0.165721E+01  0.142400E+01
  -649.800  0.241543E+01  0.174736E+01  0.149925E+01
  -649.700  0.254247E+01  0.183639E+01  0.157452E+01
  -649.600  0.266210E+01  0.192325E+01  0.164898E+01
  -649.500  0.277262E+01  0.200694E+01  0.172180E+01
  -649.400  0.287251E+01  0.208648E+01  0.179216E+01
  -649.300  0.296041E+01  0.216096E+01  0.185927E+01
  -649.200  0.303520E+01  0.222956E+01  0.192238E+01
  -649.100  0.309600E+01  0.229155E+01  0.198080E+01
  -649.000  0.314218E+01  0.234631E+01  0.203394E+01
  -648.900  0.317336E+01  0.239333E+01  0.208127E+01
  -648.800  0.318943E+01  0.243219E+01  0.212233E+01
  -648.700  0.319049E+01  0.246261E+01  0.215677E+01
  -648.600  0.317686E+01  0.248438E+01  0.218429E+01
  -648.500  0.314907E+01  0.249737E+01  0.220467E+01
  -648.400  0.310777E+01  0.250156E+01  0.221778E+01
  -648.300  0.305377E+01  0.249696E+01  0.222351E+01
  -648.200  0.298796E+01  0.248366E+01  0.222181E+01
  -648.100  0.291131E+01  0.246179E+01  0.221270E+01
  -648.000  0.282484E+01  0.243155E+01  0.219622E+01
  -647.900  0.272960E+01  0.239316E+01  0.217246E+01
  -647.800  0.262666E+01  0.234690E+01  0.214153E+01
  -647.700  0.251711E+01  0.229308E+01  0.210361E+01
  -647.600  0.240202E+01  0.223209E+01  0.205891E+01
  -647.500  0.228247E+01  0.216435E+01  0.200769E+01
  -647.400  0.215952E+01  0.209035E+01  0.195025E+01
  -647.300  0.203422E+01  0.201063E+01  0.188698E+01
  -647.200  0.190761E+01  0.192580E+01  0.181830E+01
  -647.100  0.178070E+01  0.183651E+01  0.174469E+01
  -647.000  0.165445E+01  0.174349E+01  0.166672E+01
  -646.900  0.152982E+01  0.164750E+01  0.158500E+01
  -646.800  0.140770E+01  0.154933E+01  0.150017E+01
  -646.700  0.128891E+01  0.144982E+01  0.141297E+01
  -646.600  0.117423E+01  0.134981E+01  0.132412E+01
  -646.500  0.106435E+01  0.125014E+01  0.123440E+01
  -646.400  0.959880E+00  0.115163E+01  0.114459E+01
  -646.300  0.861348E+00  0.105507E+01  0.105546E+01
  -646.200  0.769182E+00  0.961206E+00  0.967749E+00
  -646.100  0.683718E+00  0.870725E+00  0.882187E+00
  -646.000  0.605198E+00  0.784237E+00  0.799436E+00
  -645.900  0.533774E+00  0.702269E+00  0.720097E+00
  -645.800  0.469509E+00  0.625263E+00  0.644699E+00
  -645.700  0.412386E+00  0.553565E+00  0.573687E+00
  -645.600  0.362317E+00  0.487428E+00  0.507418E+00
  -645.500  0.319147E+00  0.427013E+00  0.446158E+00
  -645.400  0.282665E+00  0.372388E+00  0.390083E+00
  -645.300  0.252612E+00  0.323544E+00  0.339280E+00
  -645.200  0.228691E+00  0.280395E+00  0.293754E+00
  -645.100  0.210572E+00  0.242789E+00  0.253436E+00
  -645.000  0.197902E+00  0.210524E+00  0.218191E+00
  -644.900  0.190311E+00  0.183353E+00  0.187832E+00
  -644.800  0.187415E+00  0.160999E+00  0.162126E+00
  -644.700  0.188825E+00  0.143164E+00  0.140812E+00
  -644.600  0.194149E+00  0.129540E+00  0.123604E+00
  -644.500  0.202999E+00  0.119815E+00  0.110208E+00
  -644.400  0.214989E+00  0.113680E+00  0.100326E+00
  -644.300  0.229742E+00  0.110838E+00  0.936628E-01
  -644.200  0.246893E+00  0.111002E+00  0.899342E-01
  -644.100  0.266086E+00  0.113898E+00  0.888664E-01
  -644.000  0.286981E+00  0.119264E+00  0.901996E-01
  -643.900  0.309251E+00  0.126852E+00  0.936863E-01
  -643.800  0.332582E+00  0.136419E+00  0.990905E-01
  -643.700  0.356675E+00  0.147728E+00  0.106185E+00
  -643.600  0.381243E+00  0.160540E+00  0.114747E+00
  -643.500  0.406012E+00  0.174616E+00  0.124556E+00
  -643.400  0.430720E+00  0.189707E+00  0.135392E+00
  -643.300  0.455114E+00  0.205556E+00  0.147030E+00
  -643.200  0.478954E+00  0.221899E+00  0.159240E+00
  -643.100  0.502009E+00  0.238460E+00  0.171787E+00
  -643.000  0.524065E+00  0.254959E+00  0.184435E+00
  -642.900  0.544921E+00  0.271111E+00  0.196944E+00
  -642.800  0.564396E+00  0.286638E+00  0.209078E+00
  -642.700  0.582334E+00  0.301269E+00  0.220611E+00
  -642.600  0.598606E+00  0.314754E+00  0.231327E+00
  -642.500  0.613115E+00  0.326866E+00  0.241035E+00
  -642.400  0.625802E+00  0.337415E+00  0.249568E+00
  -642.300  0.636651E+00  0.346252E+00  0.256791E+00
  -642.200  0.645692E+00  0.353276E+00  0.262610E+00
  -642.100  0.653003E+00  0.358439E+00  0.266969E+00
  -642.000  0.658714E+00  0.361752E+00  0.269860E+00
  -641.900  0.663008E+00  0.363281E+00  0.271321E+00
  -641.800  0.666123E+00  0.363155E+00  0.271436E+00
  -641.700  0.668350E+00  0.361554E+00  0.270333E+00
  -641.600  0.670029E+00  0.358715E+00  0.268183E+00
  -641.500  0.671551E+00  0.354917E+00  0.265193E+00
  -641.400  0.673350E+00  0.350478E+00  0.261600E+00
  -641.300  0.675892E+00  0.345746E+00  0.257665E+00
  -641.200  0.679671E+00  0.341084E+00  0.253666E+00
  -641.100  0.685190E+00  0.336864E+00  0.249887E+00
  -641.000  0.692946E+00  0.333451E+00  0.246608E+00
  -640.900  0.703406E+00  0.331191E+00  0.244099E+00
  -640.800  0.716988E+00  0.330397E+00  0.242607E+00
  -640.700  0.734034E+00  0.331338E+00  0.242349E+00
  -640.600  0.754780E+00  0.334227E+00  0.243502E+00
  -640.500  0.779336E+00  0.339210E+00  0.246197E+00
  -640.400  0.807662E+00  0.346358E+00  0.250512E+00
  -640.300  0.839550E+00  0.355665E+00  0.256469E+00
  -640.200  0.874617E+00  0.367041E+00  0.264032E+00
  -640.100  0.912304E+00  0.380317E+00  0.273106E+00
  -640.000  0.951881E+00  0.395247E+00  0.283543E+00
  -639.900  0.992473E+00  0.411520E+00  0.295142E+00
  -639.800  0.103308E+01  0.428767E+00  0.307660E+00
  -639.700  0.107263E+01  0.446574E+00  0.320820E+00
  -639.600  0.111000E+01  0.464503E+00  0.334317E+00
  -639.500  0.114408E+01  0.482101E+00  0.347835E+00
  -639.400  0.117382E+01  0.498921E+00  0.361052E+00
  -639.300  0.119825E+01  0.514532E+00  0.373651E+00
  -639.200  0.121657E+01  0.528539E+00  0.385333E+00
  -639.100  0.122813E+01  0.540585E+00  0.395819E+00
  -639.000  0.123247E+01  0.550368E+00  0.404860E+00
  -638.900  0.122935E+01  0.557641E+00  0.412243E+00
  -638.800  0.121873E+01  0.562215E+00  0.417788E+00
  -638.700  0.120075E+01  0.563962E+00  0.421357E+00
  -638.600  0.117573E+01  0.562809E+00  0.422848E+00
  -638.500  0.114417E+01  0.558741E+00  0.422198E+00
  -638.400  0.110666E+01  0.551790E+00  0.419382E+00
  -638.300  0.106389E+01  0.542037E+00  0.414408E+00
  -638.200  0.101664E+01  0.529602E+00  0.407318E+00
  -638.100  0.965682E+00  0.514642E+00  0.398189E+00
  -638.000  0.911837E+00  0.497350E+00  0.387124E+00
  -637.900  0.855896E+00  0.477945E+00  0.374256E+00
  -637.800  0.798626E+00  0.456673E+00  0.359744E+00
  -637.700  0.740752E+00  0.433803E+00  0.343770E+00
  -637.600  0.682949E+00  0.409621E+00  0.326538E+00
  -637.500  0.625836E+00  0.384427E+00  0.308269E+00
  -637.400  0.569968E+00  0.358528E+00  0.289197E+00
  -637.300  0.515837E+00  0.332236E+00  0.269563E+00
  -637.200  0.463867E+00  0.305857E+00  0.249615E+00
  -637.100  0.414418E+00  0.279691E+00  0.229596E+00
  -637.000  0.367779E+00  0.254017E+00  0.209739E+00
  -636.900  0.324173E+00  0.229095E+00  0.190268E+00
  -636.800  0.283758E+00  0.205155E+00  0.171383E+00
  -636.700  0.246627E+00  0.182395E+00  0.153265E+00
  -636.600  0.212813E+00  0.160977E+00  0.136064E+00
  -636.500  0.182290E+00  0.141024E+00  0.119904E+00
  -636.400  0.154986E+00  0.122621E+00  0.104877E+00
  -636.300  0.130778E+00  0.105816E+00  0.910437E-01
  -636.200  0.109512E+00  0.906209E-01  0.784366E-01
  -636.100  0.909975E-01  0.770140E-01  0.670600E-01
  -636.000  0.750271E-01  0.649472E-01  0.568938E-01
  -635.900  0.613769E-01  0.543483E-01  0.478969E-01
  -635.800  0.498164E-01  0.451269E-01  0.400107E-01
  -635.700  0.401155E-01  0.371793E-01  0.331634E-01
  -635.600  0.320492E-01  0.303931E-01  0.272739E-01
  -635.500  0.254030E-01  0.246520E-01  0.222551E-01
  -635.400  0.199765E-01  0.198395E-01  0.180176E-01
  -635.300  0.155857E-01  0.158418E-01  0.144724E-01
  -635.200  0.120645E-01  0.125507E-01  0.115332E-01
  -635.100  0.926573E-02  0.986545E-02  0.911831E-02
  -635.000  0.706072E-02  0.769390E-02  0.715194E-02
  -634.900  0.533858E-02  0.595317E-02  0.556498E-02
  -634.800  0.400517E-02  0.456994E-02  0.429555E-02
  -634.700  0.298156E-02  0.348035E-02  0.328905E-02
  -634.600  0.220242E-02  0.262947E-02  0.249805E-02
  -634.500  0.161434E-02  0.197075E-02  0.188186E-02
  -634.400  0.117417E-02  0.146518E-02  0.140607E-02
  -634.300  0.847433E-03  0.108049E-02  0.104190E-02
  -634.200  0.606895E-03  0.790313E-03  0.765641E-03
  -634.100  0.431267E-03  0.573316E-03  0.557913E-03
  -634.000  0.304082E-03  0.412453E-03  0.403105E-03
  -633.900  0.212729E-03  0.294243E-03  0.288766E-03
  -633.800  0.147650E-03  0.208139E-03  0.205075E-03
  -633.700  0.101669E-03  0.145975E-03  0.144371E-03
  -633.600  0.694472E-04  0.101494E-03  0.100742E-03
